""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"FDFT1"	7.31816278456656e-32	0.372023442076791	0.686	0.283	2.86469482201858e-27	"6"	"FDFT1"
"OGDH"	7.65405475886588e-32	0.262011995582847	0.439	0.154	2.99617973535805e-27	"6"	"OGDH"
"ARPC3"	8.60385169919352e-32	0.32177556471993	0.973	0.859	3.36797774764931e-27	"6"	"ARPC3"
"ANKLE2"	1.0470127733434e-31	0.283947893184305	0.314	0.098	4.09853150125272e-27	"6"	"ANKLE2"
"SEC61B"	1.11066127268308e-31	0.456985853786994	0.918	0.642	4.3476835519179e-27	"6"	"SEC61B"
"FKBP21"	1.14659776079093e-31	0.365032689865941	0.551	0.215	4.4883569346161e-27	"6"	"FKBP2"
"MFSD14B"	1.20515202599292e-31	0.291359076773712	0.178	0.04	4.71756760574928e-27	"6"	"MFSD14B"
"PRR34-AS1"	1.25271784564084e-31	0.318865421099524	0.178	0.041	4.90376400676106e-27	"6"	"PRR34-AS1"
"RBM15"	1.26458286992109e-31	0.269899688536398	0.237	0.064	4.95020964430612e-27	"6"	"RBM15"
"CPNE2"	1.33574434476226e-31	0.580194180699425	0.178	0.041	5.22877123757185e-27	"6"	"CPNE2"
"TAP11"	1.37446058338798e-31	0.477879307504915	0.822	0.417	5.38032595367226e-27	"6"	"TAP1"
"TMEM214"	1.43339368066617e-31	0.266378734052426	0.213	0.054	5.61101956296772e-27	"6"	"TMEM214"
"LGALS31"	1.46012427176786e-31	0.340358912578995	0.412	0.146	5.7156564618353e-27	"6"	"LGALS3"
"UQCR101"	1.47810556132996e-31	0.403981782440627	0.939	0.644	5.78604421982613e-27	"6"	"UQCR10"
"DCLRE1C"	1.66891591364268e-31	0.273709245804747	0.247	0.068	6.53297134395428e-27	"6"	"DCLRE1C"
"OLA1"	1.70010153193078e-31	0.299387789214461	0.601	0.233	6.65504744674303e-27	"6"	"OLA1"
"NELFB"	1.7273621170181e-31	0.268374505882219	0.146	0.029	6.76175900706735e-27	"6"	"NELFB"
"SLC25A19"	1.7908226629971e-31	0.340734157910278	0.152	0.031	7.01017531430213e-27	"6"	"SLC25A19"
"ADGRE1"	2.27367857557244e-31	0.338886893401037	0.12	0.02	8.90031478407832e-27	"6"	"ADGRE1"
"SRSF4"	2.28852789995883e-31	0.398100529160206	0.729	0.313	8.95844246438884e-27	"6"	"SRSF4"
"EPSTI11"	2.30941938267048e-31	0.32747713683477	0.287	0.086	9.04022217346358e-27	"6"	"EPSTI1"
"CENPB"	2.32886751438265e-31	0.387108571476755	0.136	0.026	9.11635188505088e-27	"6"	"CENPB"
"PLEKHO1"	2.51355784614637e-31	0.356136312633194	0.237	0.064	9.83932218873998e-27	"6"	"PLEKHO1"
"NVL"	2.69762083309724e-31	0.254162269151481	0.21	0.053	1.05598367511591e-26	"6"	"NVL"
"TCEB2"	2.98954410496245e-31	0.414817470363924	0.878	0.693	1.17025703988755e-26	"6"	"TCEB2"
"NUMA1"	3.36680669687067e-31	0.253023486655936	0.399	0.138	1.31793648149002e-26	"6"	"NUMA1"
"RPN11"	3.66247585491402e-31	0.399095166076966	0.771	0.346	1.43367617340609e-26	"6"	"RPN1"
"TMEM1551"	3.69918672458829e-31	0.312576650711163	0.338	0.11	1.44804664334009e-26	"6"	"TMEM155"
"ZNF682"	3.73904630352687e-31	0.287402605449692	0.17	0.038	1.46364967551559e-26	"6"	"ZNF682"
"FLVCR1-AS1"	3.77735973785692e-31	0.284710003810521	0.106	0.017	1.47864746938409e-26	"6"	"FLVCR1-AS1"
"TOP11"	3.84983986098991e-31	0.294945906561377	0.614	0.244	1.5070198135845e-26	"6"	"TOP1"
"DDT"	4.12159065345551e-31	0.39553305507133	0.793	0.357	1.61339666129516e-26	"6"	"DDT"
"TBC1D4"	4.13569909586701e-31	0.414007104406246	0.189	0.045	1.61891941107714e-26	"6"	"TBC1D4"
"LCP1"	4.37352768669733e-31	0.405155371273201	0.976	0.777	1.71201741295767e-26	"6"	"LCP1"
"LSM7"	4.55659914184248e-31	0.465670349311391	0.867	0.491	1.78368073407424e-26	"6"	"LSM7"
"TXNDC12"	4.57890100640542e-31	0.25423947265231	0.537	0.201	1.7924107989574e-26	"6"	"TXNDC12"
"PGK1"	4.62660506932402e-31	0.403387865307881	0.926	0.645	1.81108455438689e-26	"6"	"PGK1"
"CCDC88A"	4.74949976700825e-31	0.473991339131911	0.141	0.028	1.85919168379538e-26	"6"	"CCDC88A"
"PVT1"	4.88384565720643e-31	0.307921388072895	0.215	0.056	1.91178138251346e-26	"6"	"PVT1"
"WNK11"	4.99661387310552e-31	0.292263758253599	0.689	0.283	1.95592450062716e-26	"6"	"WNK1"
"SLC25A24"	5.13061777968798e-31	0.267697181519022	0.29	0.087	2.00838032985886e-26	"6"	"SLC25A24"
"MRPL181"	5.20136601927499e-31	0.258813363169049	0.636	0.252	2.0360747282452e-26	"6"	"MRPL18"
"RAC21"	5.28080951601299e-31	0.377776894620048	0.984	0.869	2.06717288504328e-26	"6"	"RAC2"
"SLC39A4"	6.03776992049582e-31	0.31716210496138	0.202	0.05	2.36348503537809e-26	"6"	"SLC39A4"
"RAB3IP"	6.43371544792887e-31	0.318858851213637	0.213	0.055	2.51847791209175e-26	"6"	"RAB3IP"
"BTNL8"	6.67480743860265e-31	0.37982536513891	0.109	0.018	2.61285337184101e-26	"6"	"BTNL8"
"RRBP1"	7.15014265106198e-31	0.324572395777576	0.261	0.075	2.79892334075821e-26	"6"	"RRBP1"
"TPM31"	7.21513616306114e-31	0.362751332603096	0.973	0.784	2.82436505103028e-26	"6"	"TPM3"
"SNX12"	8.7205793658406e-31	0.318446999367965	0.213	0.055	3.4136707927583e-26	"6"	"SNX12"
"MRPS7"	8.82853378970886e-31	0.278385612535555	0.59	0.225	3.45592955198153e-26	"6"	"MRPS7"
"RCN1"	9.02367446445981e-31	0.316984710463836	0.191	0.047	3.53231736911279e-26	"6"	"RCN1"
"PSMD7"	9.14441018551718e-31	0.405953469103437	0.777	0.35	3.5795793671207e-26	"6"	"PSMD7"
"EDARADD"	9.27754220066534e-31	0.318408050225221	0.184	0.043	3.63169389445045e-26	"6"	"EDARADD"
"TCEB1"	9.58765904836064e-31	0.408463458192113	0.747	0.333	3.75308913448077e-26	"6"	"TCEB1"
"TMED8"	9.89538943130351e-31	0.325133597519659	0.122	0.022	3.87355019288376e-26	"6"	"TMED8"
"SF3A2"	1.02414011422033e-30	0.331952595410472	0.723	0.304	4.0089964771155e-26	"6"	"SF3A2"
"ZNF519"	1.04176869870988e-30	0.276387654260601	0.128	0.023	4.07800357109982e-26	"6"	"ZNF519"
"SIMC1"	1.13147806260366e-30	0.348949684949382	0.146	0.03	4.42917087606203e-26	"6"	"SIMC1"
"ACP2"	1.14617734424994e-30	0.300131519363073	0.173	0.039	4.48671121406639e-26	"6"	"ACP2"
"CTDSPL2"	1.14811727795572e-30	0.269975652229625	0.338	0.11	4.49430508455768e-26	"6"	"CTDSPL2"
"NAB12"	1.18303487387396e-30	0.253275983795737	0.285	0.086	4.63099001377963e-26	"6"	"NAB1"
"TWF21"	1.20934035690933e-30	0.37722179161291	0.747	0.32	4.73396282712156e-26	"6"	"TWF2"
"PUF60"	1.21573363899087e-30	0.356217950527169	0.71	0.297	4.75898932982976e-26	"6"	"PUF60"
"POLR2I"	1.29204791035669e-30	0.314609046710513	0.678	0.275	5.05772154509128e-26	"6"	"POLR2I"
"DUSP42"	1.70711081746862e-30	0.405965399418502	0.737	0.378	6.6824852949809e-26	"6"	"DUSP4"
"ANP32A1"	1.81555282874611e-30	0.422204560345052	0.763	0.361	7.10698154812663e-26	"6"	"ANP32A"
"PMS2"	2.12448515738968e-30	0.251891200896098	0.207	0.053	8.31629714860189e-26	"6"	"PMS2"
"POLK"	2.14210654862567e-30	0.326826023758848	0.293	0.09	8.38527608459519e-26	"6"	"POLK"
"PLEKHJ1"	2.24505051759481e-30	0.295734137808804	0.598	0.231	8.78825025112488e-26	"6"	"PLEKHJ1"
"SMARCE1"	2.62742591710506e-30	0.301510664513861	0.665	0.27	1.02850587525078e-25	"6"	"SMARCE1"
"YWHAB"	2.98145843156527e-30	0.358328521751514	0.965	0.79	1.16709190303623e-25	"6"	"YWHAB"
"CCT3"	2.99948131627784e-30	0.445986025862537	0.745	0.344	1.17414696125696e-25	"6"	"CCT3"
"NOC3L"	3.0232482767403e-30	0.257135777839342	0.197	0.049	1.18345053792999e-25	"6"	"NOC3L"
"ACADVL1"	3.2727088559161e-30	0.342658437603917	0.697	0.293	1.28110188164836e-25	"6"	"ACADVL"
"SLC25A35"	3.32354193547122e-30	0.365166019073416	0.122	0.022	1.30100049064021e-25	"6"	"SLC25A35"
"LRRFIP1"	3.39643707692974e-30	0.453587544227197	0.872	0.494	1.32953529376415e-25	"6"	"LRRFIP1"
"NOP14"	3.40377312838873e-30	0.35572315728629	0.253	0.073	1.33240699110777e-25	"6"	"NOP14"
"ZMAT2"	3.48582413225109e-30	0.286428000115678	0.681	0.275	1.36452585656969e-25	"6"	"ZMAT2"
"RAD23A"	4.48637814793184e-30	0.435093208270566	0.806	0.389	1.75619272600792e-25	"6"	"RAD23A"
"UBE2M"	5.88330248182301e-30	0.259152826565359	0.173	0.04	2.30301875650962e-25	"6"	"UBE2M"
"ZCCHC171"	6.3167181477497e-30	0.273016758117009	0.431	0.153	2.47267931893662e-25	"6"	"ZCCHC17"
"SERP22"	6.42262526063877e-30	0.264397753854227	0.21	0.055	2.51413665827705e-25	"6"	"SERP2"
"RPA21"	6.92430765549876e-30	0.353078710348463	0.665	0.275	2.71052023174499e-25	"6"	"RPA2"
"USP22"	7.15714066094613e-30	0.257240450704732	0.332	0.108	2.80166271172736e-25	"6"	"USP22"
"HNRNPM"	7.21566331964221e-30	0.42194786556706	0.824	0.392	2.82457140647394e-25	"6"	"HNRNPM"
"TLN1"	7.35341582217868e-30	0.284083453815991	0.705	0.295	2.87849462359185e-25	"6"	"TLN1"
"RBPJ1"	8.55799410059035e-30	0.506125175050082	0.455	0.18	3.35002679067609e-25	"6"	"RBPJ"
"HNRNPA1"	9.15033246617125e-30	0.272115072065978	0.995	0.957	3.58189764388274e-25	"6"	"HNRNPA1"
"PHIP"	9.78183064485633e-30	0.252596146134457	0.684	0.282	3.82909760592901e-25	"6"	"PHIP"
"C2CD5"	1.00256566311948e-29	0.381232101017062	0.197	0.05	3.9245432882812e-25	"6"	"C2CD5"
"POLR2G1"	1.08651124501668e-29	0.381719376386439	0.803	0.365	4.25314826861779e-25	"6"	"POLR2G"
"IL21R1"	1.09550971034562e-29	0.293828254863785	0.41	0.146	4.28837276114791e-25	"6"	"IL21R"
"ARPC4"	1.14183847832057e-29	0.367459780904753	0.678	0.286	4.46972672338587e-25	"6"	"ARPC4"
"ITM2A2"	1.22523253996114e-29	0.530311929432169	0.856	0.51	4.79617277767788e-25	"6"	"ITM2A"
"CSK1"	1.27208521785676e-29	0.300870775743682	0.705	0.291	4.97957758530027e-25	"6"	"CSK"
"ATL2"	1.40448844563987e-29	0.253125686642444	0.17	0.039	5.49787002045726e-25	"6"	"ATL2"
"SNRNP70"	1.50420905493491e-29	0.274255989107561	0.676	0.275	5.88822634554272e-25	"6"	"SNRNP70"
"NDUFS7"	1.58577211908578e-29	0.410986028278044	0.809	0.378	6.20750496016129e-25	"6"	"NDUFS7"
"DUSP23"	1.69885167649191e-29	0.264958250456915	0.444	0.163	6.65015488762759e-25	"6"	"DUSP23"
"MED4"	1.78864270926286e-29	0.328506339821816	0.59	0.238	7.00164188540948e-25	"6"	"MED4"
"TMBIM61"	1.80902303466655e-29	0.398249370246472	0.936	0.712	7.08142066920222e-25	"6"	"TMBIM6"
"SLC2A4RG"	1.97678793764988e-29	0.275378227192709	0.322	0.105	7.73813638193044e-25	"6"	"SLC2A4RG"
"RNPS1"	2.02612509087211e-29	0.430956030474919	0.838	0.43	7.93126666821889e-25	"6"	"RNPS1"
"DAPP1"	2.64861222116718e-29	0.337487612762615	0.125	0.024	1.03679925397589e-24	"6"	"DAPP1"
"PTMS1"	2.75491860575473e-29	0.602353025934695	0.516	0.227	1.07841288822269e-24	"6"	"PTMS"
"TMCO3"	2.99021216383088e-29	0.274498478458409	0.186	0.046	1.1705185515316e-24	"6"	"TMCO3"
"TNFRSF92"	3.03575013777225e-29	0.342021868603595	0.519	0.217	1.18834439143095e-24	"6"	"TNFRSF9"
"AIP1"	3.21382801450333e-29	0.393956061271416	0.816	0.408	1.25805297627733e-24	"6"	"AIP"
"H1FX"	3.21537915590369e-29	0.315985960117148	0.593	0.247	1.2586601705785e-24	"6"	"H1FX"
"FAM98A"	3.55117556521349e-29	0.291112771498807	0.17	0.04	1.39010767500282e-24	"6"	"FAM98A"
"PRELID1"	3.98959976714865e-29	0.490842186973063	0.801	0.438	1.56172882885034e-24	"6"	"PRELID1"
"PPP1R14B"	4.4365673837127e-29	0.293040424339379	0.173	0.041	1.73669430235434e-24	"6"	"PPP1R14B"
"TIMM8A"	4.68960649259108e-29	0.259788402834498	0.17	0.04	1.83574646152478e-24	"6"	"TIMM8A"
"IKZF22"	5.83267721640439e-29	0.30329999479767	0.404	0.149	2.2832014963615e-24	"6"	"IKZF2"
"SGK12"	5.97385571524194e-29	0.319679937511772	0.33	0.114	2.33846581973146e-24	"6"	"SGK1"
"SCAPER1"	6.07812403498728e-29	0.297463853416246	0.332	0.111	2.37928165349577e-24	"6"	"SCAPER"
"NDUFB4"	6.11107351164307e-29	0.430088904796992	0.899	0.507	2.39217972613268e-24	"6"	"NDUFB4"
"UBL51"	6.11766041064728e-29	0.340356881045949	0.96	0.78	2.39475816774788e-24	"6"	"UBL5"
"ABRACL"	6.33831180528351e-29	0.430528870330735	0.851	0.449	2.48113215617823e-24	"6"	"ABRACL"
"MIEN1"	7.01515299545342e-29	0.250031188369082	0.713	0.291	2.74608164007024e-24	"6"	"MIEN1"
"GNA12"	7.15376684312848e-29	0.293433789117192	0.12	0.022	2.80034203074264e-24	"6"	"GNA12"
"RTFDC11"	7.69211653028479e-29	0.254741854016818	0.582	0.229	3.01107901577998e-24	"6"	"RTFDC1"
"MSC"	7.71623706868775e-29	0.285547100892036	0.213	0.057	3.02052100053782e-24	"6"	"MSC"
"PHB"	8.09667489553835e-29	0.367762580799918	0.71	0.301	3.16944338785849e-24	"6"	"PHB"
"ROGDI"	9.24108341724681e-29	0.276831130497753	0.149	0.032	3.61742210368126e-24	"6"	"ROGDI"
"HNRNPLL2"	9.30568816500821e-29	0.271417474954238	0.649	0.28	3.64271163219246e-24	"6"	"HNRNPLL"
"LARP1B"	9.85801511673705e-29	0.269389266869747	0.138	0.028	3.85892001744672e-24	"6"	"LARP1B"
"MRPS34"	1.05326826294261e-28	0.398230157281874	0.678	0.297	4.12301861528883e-24	"6"	"MRPS34"
"HPSE"	1.15290364078211e-28	0.309167976954712	0.101	0.016	4.51304130184158e-24	"6"	"HPSE"
"SEPSECS-AS1"	1.22405009782335e-28	0.281367302925088	0.128	0.025	4.7915441079295e-24	"6"	"SEPSECS-AS1"
"NBN1"	1.34286185919572e-28	0.30714063367053	0.343	0.117	5.25663274782166e-24	"6"	"NBN"
"GEM"	1.36418929986026e-28	0.448090643336255	0.138	0.029	5.34011901430297e-24	"6"	"GEM"
"CPSF4"	1.42576301261593e-28	0.254685831942568	0.154	0.034	5.58114931288508e-24	"6"	"CPSF4"
"BRK1"	1.44035724744632e-28	0.377324252265845	0.931	0.596	5.63827844512861e-24	"6"	"BRK1"
"ADH5"	1.48750073747522e-28	0.287541622299606	0.638	0.26	5.82282163684673e-24	"6"	"ADH5"
"CDK62"	1.58735236217728e-28	0.426163689964919	0.426	0.163	6.21369082174296e-24	"6"	"CDK6"
"DYNC1LI2"	1.60104737165454e-28	0.251593972548336	0.29	0.092	6.26729993634168e-24	"6"	"DYNC1LI2"
"SF3B2"	1.65572392679256e-28	0.405514174686568	0.87	0.508	6.48133131142949e-24	"6"	"SF3B2"
"GYG11"	1.66376651465326e-28	0.34086787110423	0.649	0.279	6.51281402161021e-24	"6"	"GYG1"
"ST3GAL3"	1.7476132271243e-28	0.297060375998165	0.133	0.027	6.84103197757807e-24	"6"	"ST3GAL3"
"ANAPC5"	1.8089841063181e-28	0.302208208262598	0.689	0.287	7.08126828418219e-24	"6"	"ANAPC5"
"CCZ1B"	1.97718180587171e-28	0.426260701563916	0.136	0.028	7.7396781790848e-24	"6"	"CCZ1B"
"ST3GAL4"	2.08745972828023e-28	0.338792694912981	0.136	0.028	8.17136110635298e-24	"6"	"ST3GAL4"
"EMC6"	2.15385609986629e-28	0.28096000374596	0.596	0.236	8.43126970292658e-24	"6"	"EMC6"
"MPG1"	2.33302094018475e-28	0.278082397631546	0.577	0.229	9.13261047035319e-24	"6"	"MPG"
"TERF2"	2.56723013454716e-28	0.273274861323965	0.125	0.024	1.00494223616849e-23	"6"	"TERF2"
"SFT2D11"	2.68326865229657e-28	0.299784070336859	0.63	0.259	1.05036551394149e-23	"6"	"SFT2D1"
"NDUFV2"	2.8645377345774e-28	0.393257918062563	0.809	0.396	1.12132329620032e-23	"6"	"NDUFV2"
"SUMO1"	2.88771326043295e-28	0.41686904809873	0.912	0.494	1.13039535579648e-23	"6"	"SUMO1"
"KHDRBS1"	2.93227345485755e-28	0.371343853039516	0.787	0.37	1.14783844390399e-23	"6"	"KHDRBS1"
"POLR2L"	2.99844948472035e-28	0.399509654933468	0.939	0.595	1.17374305079378e-23	"6"	"POLR2L"
"URM1"	3.63447035959955e-28	0.251618655414847	0.564	0.219	1.42271342226524e-23	"6"	"URM1"
"MAGOH"	3.8360037353994e-28	0.421071956493733	0.806	0.397	1.5016036622221e-23	"6"	"MAGOH"
"TMEM251"	4.0540014401592e-28	0.272014658155346	0.17	0.041	1.58693886375032e-23	"6"	"TMEM251"
"MYO1C"	4.3344348952803e-28	0.371744350574241	0.104	0.017	1.69671453975747e-23	"6"	"MYO1C"
"PLEKHG2"	4.43149310152034e-28	0.35392721409578	0.149	0.033	1.73470797459014e-23	"6"	"PLEKHG2"
"DENND1A"	4.72287772420334e-28	0.308769677220571	0.13	0.026	1.8487704851394e-23	"6"	"DENND1A"
"HINT1"	4.91942239016574e-28	0.292316252588716	0.987	0.893	1.92570789463038e-23	"6"	"HINT1"
"PRDX5"	5.15150543073573e-28	0.383214966946092	0.856	0.434	2.0165568008615e-23	"6"	"PRDX5"
"C12orf751"	5.69205592022818e-28	0.417457761742355	0.824	0.473	2.22815528997332e-23	"6"	"C12orf75"
"P4HB"	5.9320843223234e-28	0.444638458185533	0.846	0.458	2.32211440797349e-23	"6"	"P4HB"
"KXD1"	8.87939158881326e-28	0.254100929254988	0.585	0.234	3.47583783744095e-23	"6"	"KXD1"
"OSTC1"	9.61155305822598e-28	0.390211273797977	0.745	0.348	3.76244244464256e-23	"6"	"OSTC"
"ADAM19"	1.04222936606314e-27	0.259762729285693	0.136	0.028	4.07980685345416e-23	"6"	"ADAM19"
"NPM1"	1.09500698080793e-27	0.380216760128867	0.987	0.934	4.28640482637264e-23	"6"	"NPM1"
"GSR"	1.18476264617716e-27	0.307137420133694	0.181	0.046	4.63775337846051e-23	"6"	"GSR"
"AGPAT1"	1.23730863012238e-27	0.266868581726009	0.239	0.07	4.84344463261405e-23	"6"	"AGPAT1"
"GDI2"	1.65806485636369e-27	0.421002183901566	0.816	0.421	6.49049488023567e-23	"6"	"GDI2"
"SCAMP21"	1.80089417760459e-27	0.364607757887816	0.739	0.343	7.04960025823319e-23	"6"	"SCAMP2"
"MOB1A"	1.96711226392889e-27	0.363435414398944	0.769	0.349	7.70026095714964e-23	"6"	"MOB1A"
"TRAPPC11"	1.99604441076544e-27	0.399619174046309	0.883	0.518	7.8135158459413e-23	"6"	"TRAPPC1"
"PRDM8"	2.01144051052976e-27	0.259354886441584	0.114	0.021	7.87378387846876e-23	"6"	"PRDM8"
"CD99L2"	2.22492198911519e-27	0.254002707829917	0.154	0.035	8.70945712639141e-23	"6"	"CD99L2"
"INPP5F"	2.22748264376528e-27	0.330788622272606	0.128	0.026	8.71948080901918e-23	"6"	"INPP5F"
"AKAP5"	2.54921024980416e-27	0.320205194575696	0.154	0.035	9.9788835228584e-23	"6"	"AKAP5"
"ATP6V0B"	3.04536643908356e-27	0.378178668770475	0.777	0.357	1.19210869257926e-22	"6"	"ATP6V0B"
"SRGAP2C"	3.13594401258306e-27	0.303048655577843	0.162	0.039	1.22756528372564e-22	"6"	"SRGAP2C"
"UBE2N"	3.26931752828448e-27	0.399036394650835	0.795	0.39	1.27977434644696e-22	"6"	"UBE2N"
"PSMB41"	3.59854505239174e-27	0.29437076262159	0.577	0.237	1.40865046075875e-22	"6"	"PSMB4"
"U2SURP"	4.52092064335054e-27	0.271130806464169	0.734	0.318	1.76971438583957e-22	"6"	"U2SURP"
"HADHA"	5.31097272374125e-27	0.319825033614751	0.737	0.324	2.07898027270851e-22	"6"	"HADHA"
"CLPTM1L"	5.75316928725865e-27	0.368009576785094	0.157	0.037	2.2520781174974e-22	"6"	"CLPTM1L"
"ROCK1"	6.28908790152578e-27	0.29960364597033	0.739	0.323	2.46186345905227e-22	"6"	"ROCK1"
"STAT11"	7.04202621676164e-27	0.266695004753245	0.508	0.206	2.75660116255135e-22	"6"	"STAT1"
"EIF5A1"	7.23577884665672e-27	0.415176099042888	0.811	0.429	2.83244562952377e-22	"6"	"EIF5A"
"HNRNPK1"	7.62751641183574e-27	0.323655895215571	0.955	0.741	2.9857912994131e-22	"6"	"HNRNPK"
"KLHL22"	7.74159005208304e-27	0.347781833299338	0.165	0.04	3.03044542588791e-22	"6"	"KLHL22"
"PPP4R1"	9.27878569348018e-27	0.25010741856071	0.181	0.047	3.63218065971282e-22	"6"	"PPP4R1"
"SPN1"	1.03232048009806e-26	0.331402323718033	0.747	0.347	4.04101851934385e-22	"6"	"SPN"
"ZFYVE19"	1.0525508268135e-26	0.296549916721737	0.16	0.038	4.12021021156146e-22	"6"	"ZFYVE19"
"CANX"	1.17502550232198e-26	0.337788303732862	0.731	0.331	4.5996373288394e-22	"6"	"CANX"
"GLYCTK"	1.22760237571028e-26	0.281629445966227	0.21	0.059	4.80544949971789e-22	"6"	"GLYCTK"
"EIF3A"	1.2457133591861e-26	0.362810959799413	0.731	0.335	4.87634494453399e-22	"6"	"EIF3A"
"COPZ11"	1.28590426413548e-26	0.258758509711593	0.723	0.307	5.03367224195834e-22	"6"	"COPZ1"
"STX2"	1.40824694568182e-26	0.376750103365889	0.109	0.02	5.51258266887148e-22	"6"	"STX2"
"GMFG"	1.51568253132479e-26	0.339161287226508	0.96	0.756	5.93313926887091e-22	"6"	"GMFG"
"CD811"	1.7614552968654e-26	0.312498773885067	0.338	0.119	6.89521675957961e-22	"6"	"CD81"
"DARS3"	1.80000240423644e-26	0.280437778955363	0.606	0.258	7.04610941138355e-22	"6"	"DARS"
"ANKRD101"	2.29235040181459e-26	0.262759252709258	0.566	0.234	8.97340564790323e-22	"6"	"ANKRD10"
"ALDOA1"	2.74630759804321e-26	0.347307205545891	0.952	0.826	1.07504210925402e-21	"6"	"ALDOA"
"ACTN41"	3.21989194333993e-26	0.308793642574338	0.668	0.294	1.26042670122041e-21	"6"	"ACTN4"
"HS2ST1"	3.28524036060144e-26	0.350335525768421	0.152	0.036	1.28600733915743e-21	"6"	"HS2ST1"
"ARL13B"	3.47613860671865e-26	0.265762499247334	0.178	0.046	1.36073445760002e-21	"6"	"ARL13B"
"RAB27A2"	4.26889975214614e-26	0.307813535168812	0.691	0.315	1.67106080797761e-21	"6"	"RAB27A"
"TAF1A"	4.30318777944605e-26	0.264960639858905	0.112	0.021	1.68448285626416e-21	"6"	"TAF1A"
"C14orf2"	4.48439282011506e-26	0.377640711154786	0.846	0.555	1.75541556943404e-21	"6"	"C14orf2"
"ATP5F1"	5.30151022640788e-26	0.408222103802345	0.785	0.443	2.07527617812736e-21	"6"	"ATP5F1"
"EIF2AK3"	5.32587189137419e-26	0.300748775835584	0.199	0.055	2.08481255187843e-21	"6"	"EIF2AK3"
"PIGQ"	5.92945829140988e-26	0.252669282508684	0.149	0.035	2.3210864481724e-21	"6"	"PIGQ"
"ANKRD36B"	7.72132627618635e-26	0.269177721340746	0.282	0.093	3.02251317081315e-21	"6"	"ANKRD36B"
"PGM2L1"	7.75320926307577e-26	0.302251967978572	0.207	0.059	3.03499376603101e-21	"6"	"PGM2L1"
"CNIH1"	7.80576402187151e-26	0.27292711549531	0.577	0.24	3.0555663263616e-21	"6"	"CNIH1"
"VIMP"	9.14981279762547e-26	0.280168568982544	0.487	0.196	3.58169421963049e-21	"6"	"VIMP"
"TMEM2561"	1.18513373291981e-25	0.29790151248293	0.766	0.342	4.63920599751458e-21	"6"	"TMEM256"
"TAP2"	1.20722761097455e-25	0.320093740370491	0.184	0.049	4.72569248315989e-21	"6"	"TAP2"
"RABL3"	1.24019032367299e-25	0.353394161534342	0.16	0.039	4.85472502201792e-21	"6"	"RABL3"
"SLC35B4"	1.24042099898265e-25	0.28867140966565	0.157	0.038	4.85562800051759e-21	"6"	"SLC35B4"
"TMSB101"	1.28008718186737e-25	0.37985171824993	0.987	0.999	5.01090127341982e-21	"6"	"TMSB10"
"C11orf311"	1.37656166767663e-25	0.408682046657364	0.801	0.453	5.38855064812017e-21	"6"	"C11orf31"
"PPP2CA"	1.45158070480537e-25	0.266043896219859	0.729	0.317	5.68221266896061e-21	"6"	"PPP2CA"
"SEC11A"	1.56014408497733e-25	0.393611221577449	0.851	0.453	6.10718402064376e-21	"6"	"SEC11A"
"MBD3"	1.59082025555237e-25	0.306828047813655	0.104	0.019	6.22726589035976e-21	"6"	"MBD3"
"IMPA2"	1.8867714432018e-25	0.30417154019178	0.106	0.02	7.38576681441344e-21	"6"	"IMPA2"
"KLF4"	1.95860661741211e-25	0.33004761515993	0.106	0.02	7.66696560385972e-21	"6"	"KLF4"
"PSMB101"	2.01013264380013e-25	0.369395179849782	0.899	0.512	7.8686642341556e-21	"6"	"PSMB10"
"RAB11B1"	2.15573776441533e-25	0.277438664646075	0.71	0.312	8.43863547880382e-21	"6"	"RAB11B"
"TXNL4B"	2.15920322373064e-25	0.254463832600587	0.17	0.044	8.45220101929358e-21	"6"	"TXNL4B"
"SRSF21"	2.26729292473828e-25	0.367741630856068	0.92	0.626	8.87531815388798e-21	"6"	"SRSF2"
"SMIM13"	2.34959990490503e-25	0.26439742267873	0.128	0.027	9.19750882775074e-21	"6"	"SMIM13"
"SRP72"	2.46175384224287e-25	0.262756835546843	0.585	0.246	9.63653541545972e-21	"6"	"SRP72"
"PTPN72"	2.46551760390065e-25	0.368365956964424	0.755	0.379	9.65126866046908e-21	"6"	"PTPN7"
"THOC7"	2.99676219641338e-25	0.293818335272114	0.596	0.253	1.17308256178602e-20	"6"	"THOC7"
"ENY2"	3.0002200412678e-25	0.342833279681432	0.822	0.392	1.17443613515428e-20	"6"	"ENY2"
"COPS6"	3.08567209418982e-25	0.276842849077462	0.699	0.308	1.20788634127061e-20	"6"	"COPS6"
"SSX2IP"	3.13205172332232e-25	0.294417200453795	0.101	0.018	1.22604164709452e-20	"6"	"SSX2IP"
"C1D"	3.63618256654104e-25	0.251418765057442	0.617	0.258	1.42338366567249e-20	"6"	"C1D"
"HIST1H2AC1"	4.49170877344258e-25	0.283880293642723	0.354	0.131	1.7582793993641e-20	"6"	"HIST1H2AC"
"CEP44"	4.68460331577057e-25	0.285345131555887	0.157	0.039	1.83378796795839e-20	"6"	"CEP44"
"CLPP"	5.13052250298699e-25	0.269962278393908	0.657	0.283	2.00834303379426e-20	"6"	"CLPP"
"ENSA"	6.11353977413226e-25	0.357890357293762	0.87	0.448	2.39314514458407e-20	"6"	"ENSA"
