""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"NPDC12"	1.9891139557806e-35	0.615685815362631	0.113	0.038	7.78638657990317e-31	"15"	"NPDC1"
"DYNLRB12"	2.34089987641548e-35	0.401720802074231	0.611	0.455	9.16345256622839e-31	"15"	"DYNLRB1"
"GBP43"	2.58399926111272e-35	0.634541436499393	0.257	0.131	1.01150651076257e-30	"15"	"GBP4"
"CD67"	2.60474091486805e-35	0.507849686823903	0.38	0.216	1.0196258311251e-30	"15"	"CD6"
"EPC12"	3.00681937176856e-35	0.377536842843892	0.737	0.604	1.1770194430788e-30	"15"	"EPC1"
"CCM2"	4.25881975407244e-35	0.565992912968263	0.34	0.193	1.66711499273166e-30	"15"	"CCM2"
"RFFL"	4.4094744180821e-35	0.640571830243516	0.196	0.087	1.72608876095824e-30	"15"	"RFFL"
"ZAP704"	4.59449252229167e-35	0.31729115397801	0.491	0.289	1.79851409785107e-30	"15"	"ZAP70"
"TBCB1"	5.91089170092393e-35	0.427122571791752	0.554	0.389	2.31381855632667e-30	"15"	"TBCB"
"ZBTB384"	5.96109206796059e-35	0.533560304110463	0.383	0.226	2.33346949000317e-30	"15"	"ZBTB38"
"EID1"	6.5912680909676e-35	0.369447327984389	0.709	0.565	2.58015189420927e-30	"15"	"EID1"
"BTG16"	7.56414721529008e-35	0.25889801169446	0.989	0.94	2.9609854274253e-30	"15"	"BTG1"
"CREM6"	7.70758477239689e-35	0.698260068163421	0.429	0.277	3.01713405915476e-30	"15"	"CREM"
"COX6C"	8.37286132195728e-35	0.268997787250359	0.878	0.796	3.27755656448018e-30	"15"	"COX6C"
"GPRIN34"	1.31290774317383e-34	0.544665096082715	0.373	0.221	5.13937736065394e-30	"15"	"GPRIN3"
"TXN3"	1.73115888061077e-34	0.289341443569847	0.655	0.496	6.77662143815087e-30	"15"	"TXN"
"DEF64"	1.75393027836825e-34	0.517725032690847	0.464	0.303	6.8657600746725e-30	"15"	"DEF6"
"FAM160B11"	2.19299901056436e-34	0.599530347597854	0.189	0.083	8.58449462685419e-30	"15"	"FAM160B1"
"PPP1R183"	2.51311885097153e-34	0.403658831594595	0.614	0.47	9.83760374212804e-30	"15"	"PPP1R18"
"DLGAP1-AS12"	2.84266085740544e-34	0.601216260566301	0.168	0.069	1.11275959263136e-29	"15"	"DLGAP1-AS1"
"PTGES31"	5.97948899845771e-34	0.345021365045759	0.798	0.657	2.34067096844627e-29	"15"	"PTGES3"
"DNAJB44"	8.54303698518637e-34	0.621278530197334	0.294	0.16	3.34417182785121e-29	"15"	"DNAJB4"
"CNIH1"	1.4649903519905e-33	0.542645845798311	0.455	0.304	5.73470473286681e-29	"15"	"CNIH1"
"STAMBPL11"	1.53697273447999e-33	0.677427563213295	0.169	0.071	6.01647976912192e-29	"15"	"STAMBPL1"
"UBE2N"	1.58396752819729e-33	0.425433486087849	0.546	0.378	6.20044088912828e-29	"15"	"UBE2N"
"NAP1L45"	1.75797316763994e-33	0.502317424583341	0.426	0.27	6.88158596472654e-29	"15"	"NAP1L4"
"RNF1674"	3.43780425404218e-33	0.428558455038365	0.507	0.342	1.34572847524481e-28	"15"	"RNF167"
"ATP8B22"	4.04078253916251e-33	0.671361977526728	0.117	0.041	1.58176432495517e-28	"15"	"ATP8B2"
"TRIM692"	5.10618883508165e-33	0.614596417164927	0.248	0.127	1.99881761949271e-28	"15"	"TRIM69"
"PSMB94"	5.43361913566798e-33	0.333526152784931	0.753	0.621	2.12699021065723e-28	"15"	"PSMB9"
"PPDPF2"	7.64794759833797e-33	0.256209524830923	0.926	0.859	2.9937890873694e-28	"15"	"PPDPF"
"UBE2B"	1.02390433513982e-32	0.458775416499576	0.608	0.471	4.00807351990482e-28	"15"	"UBE2B"
"CHST111"	1.09181083287161e-32	0.577414380413978	0.311	0.177	4.27389350527593e-28	"15"	"CHST11"
"RAD21"	1.24415254350475e-32	0.446391405657533	0.549	0.39	4.87023513154934e-28	"15"	"RAD21"
"ZNF2921"	1.63053509167271e-32	0.521834039211407	0.42	0.266	6.38272961635284e-28	"15"	"ZNF292"
"MYL6B1"	2.10038585598523e-32	0.620701997326252	0.166	0.071	8.22196043325419e-28	"15"	"MYL6B"
"SMC41"	2.81613222631033e-32	0.60179470295588	0.249	0.127	1.10237495998918e-27	"15"	"SMC4"
"PAM4"	4.59648822675799e-32	0.549384584039454	0.184	0.081	1.79929531636442e-27	"15"	"PAM"
"C21orf914"	7.68042798459483e-32	0.651570402713976	0.208	0.099	3.00650353456965e-27	"15"	"C21orf91"
"CCDC53"	1.47896701722153e-31	0.599242178059342	0.315	0.183	5.78941638891367e-27	"15"	"CCDC53"
"COX8A2"	1.55165310301124e-31	0.287110650104637	0.82	0.707	6.07394607173751e-27	"15"	"COX8A"
"EED2"	1.67050299675504e-31	0.658843892111326	0.211	0.102	6.53918398079762e-27	"15"	"EED"
"PFKP3"	1.81078187817796e-31	0.567770576927816	0.22	0.107	7.08830566212761e-27	"15"	"PFKP"
"NEDD93"	2.03633501823516e-31	0.610509984548311	0.349	0.212	7.97123342888153e-27	"15"	"NEDD9"
"ISG152"	2.26784769021429e-31	0.494700509457887	0.418	0.266	8.87748978334385e-27	"15"	"ISG15"
"TESPA15"	2.44740817704377e-31	0.483663633356561	0.26	0.133	9.58037930903784e-27	"15"	"TESPA1"
"NDUFA41"	4.19422892417164e-31	0.252045093051166	0.885	0.77	1.64183091236699e-26	"15"	"NDUFA4"
"HAUS33"	7.15856469873493e-31	0.561108515191717	0.243	0.123	2.80222015131979e-26	"15"	"HAUS3"
"AC006129.25"	9.36682300607668e-31	0.413480995064219	0.375	0.218	3.66664286572872e-26	"15"	"AC006129.2"
"DDX241"	9.64892600412702e-31	0.385064994317511	0.653	0.511	3.77707208431552e-26	"15"	"DDX24"
"LPCAT42"	1.18806242077209e-30	0.631445866825498	0.188	0.088	4.65067034611233e-26	"15"	"LPCAT4"
"HN11"	1.19724602911478e-30	0.476568169790822	0.46	0.31	4.68661958096979e-26	"15"	"HN1"
"ANXA71"	1.45930482012563e-30	0.490556445403899	0.47	0.326	5.71244871838176e-26	"15"	"ANXA7"
"SLC41A3"	1.5832657310614e-30	0.60636025595445	0.188	0.087	6.19769370423986e-26	"15"	"SLC41A3"
"POLR3GL4"	2.2054821002078e-30	0.454359540203923	0.484	0.33	8.63335968126342e-26	"15"	"POLR3GL"
"R3HDM44"	2.20611397352499e-30	0.478907066711244	0.412	0.266	8.63583314936357e-26	"15"	"R3HDM4"
"GBP12"	2.96292337477327e-30	0.658453062905387	0.243	0.128	1.159836355055e-25	"15"	"GBP1"
"MT1E3"	3.21968802359516e-30	0.335052324367687	0.234	0.116	1.26034687683633e-25	"15"	"MT1E"
"OGDH"	5.71135937285564e-30	0.587237931608886	0.31	0.181	2.23571162650434e-25	"15"	"OGDH"
"TNFRSF1B2"	1.2178001460808e-29	0.4340817615311	0.531	0.37	4.76707867183329e-25	"15"	"TNFRSF1B"
"TULP4"	1.23685880692105e-29	0.558105281945784	0.152	0.064	4.84168379969245e-25	"15"	"TULP4"
"PPP1CA2"	1.28799692489454e-29	0.308170946684863	0.735	0.612	5.04186396249967e-25	"15"	"PPP1CA"
"RNF19A5"	1.32178160187051e-29	0.448509076492125	0.42	0.268	5.17411408052212e-25	"15"	"RNF19A"
"APOBEC3H2"	1.64137060615235e-29	0.615590991277837	0.125	0.048	6.42514523778337e-25	"15"	"APOBEC3H"
"ISCU3"	1.93997018000261e-29	0.356451591015192	0.646	0.509	7.5940132696202e-25	"15"	"ISCU"
"PSMA51"	2.44494773908687e-29	0.457749076355475	0.507	0.366	9.57074792465556e-25	"15"	"PSMA5"
"TERF2IP3"	3.01190968217103e-29	0.406503297795923	0.569	0.427	1.17901204508585e-24	"15"	"TERF2IP"
"MAN1A2"	5.57144652887652e-29	0.609933516266553	0.293	0.169	2.18094274372871e-24	"15"	"MAN1A2"
"TECR1"	6.05758590233582e-29	0.385391051912354	0.551	0.402	2.37124200146936e-24	"15"	"TECR"
"WHSC1L12"	6.92779736687767e-29	0.457361414491926	0.507	0.359	2.71188627926426e-24	"15"	"WHSC1L1"
"USP151"	8.33283228633128e-29	0.419867166106847	0.594	0.453	3.26188719848438e-24	"15"	"USP15"
"HNRNPF1"	9.90793534128556e-29	0.351805093214343	0.646	0.516	3.87846128934623e-24	"15"	"HNRNPF"
"GABARAPL22"	1.43141366051295e-28	0.332375113308588	0.638	0.495	5.60326877407795e-24	"15"	"GABARAPL2"
"SGTB4"	1.63481364183308e-28	0.613840574928337	0.225	0.116	6.39947800095561e-24	"15"	"SGTB"
"LINC015505"	1.90881189061652e-28	0.490827494680796	0.164	0.072	7.47204414581837e-24	"15"	"LINC01550"
"MEI14"	3.08562548803478e-28	0.521423729560731	0.234	0.121	1.20786809729122e-23	"15"	"MEI1"
"PGAM11"	3.20213680120529e-28	0.407461614310208	0.656	0.533	1.25347645083181e-23	"15"	"PGAM1"
"ERI1"	4.15786722365311e-28	0.659951856879164	0.116	0.045	1.62759712469901e-23	"15"	"ERI1"
"HNRNPK"	5.01909147871895e-28	0.269633117467535	0.848	0.756	1.96472335934453e-23	"15"	"HNRNPK"
"ABRACL1"	5.56243050653832e-28	0.349763259704884	0.605	0.464	2.17741342178443e-23	"15"	"ABRACL"
"TANK1"	5.81639255276754e-28	0.476097361781532	0.427	0.283	2.27682686478085e-23	"15"	"TANK"
"MRFAP1L14"	5.91439917833309e-28	0.50395289955015	0.305	0.175	2.31519155835849e-23	"15"	"MRFAP1L1"
"PMM12"	6.30096291174884e-28	0.526935070659643	0.228	0.118	2.46651193180408e-23	"15"	"PMM1"
"IL18R12"	7.24687159353288e-28	0.557238660059009	0.123	0.048	2.83678788528845e-23	"15"	"IL18R1"
"CKLF3"	8.71761858789382e-28	0.429370410159219	0.568	0.409	3.41251179623104e-23	"15"	"CKLF"
"SLC9A3R14"	1.09165859314972e-27	0.323098810109592	0.538	0.377	4.27329756288459e-23	"15"	"SLC9A3R1"
"KIAA03914"	1.110910617516e-27	0.495217408499065	0.184	0.086	4.34865961226637e-23	"15"	"KIAA0391"
"PSMD81"	1.92065277829985e-27	0.395379617724459	0.563	0.426	7.51839530065474e-23	"15"	"PSMD8"
"LMNA5"	1.99727577010172e-27	0.557836397627781	0.347	0.215	7.81833600206319e-23	"15"	"LMNA"
"NDFIP14"	2.45207657069499e-27	0.330144732491066	0.633	0.493	9.59865373598552e-23	"15"	"NDFIP1"
"RGS105"	2.60123865903015e-27	0.319992719948041	0.66	0.502	1.01825487307735e-22	"15"	"RGS10"
"CD45"	3.23590793628008e-27	0.47078914639419	0.398	0.264	1.26669616165684e-22	"15"	"CD4"
"NDUFB41"	5.63932146999143e-27	0.31564269652641	0.665	0.541	2.20751238942814e-22	"15"	"NDUFB4"
"BCAS23"	5.79406265931748e-27	0.412281554637663	0.542	0.391	2.26808582798983e-22	"15"	"BCAS2"
"TLK12"	7.61336390956837e-27	0.518055473099597	0.294	0.17	2.98025130240054e-22	"15"	"TLK1"
"LRBA3"	9.59548869751076e-27	0.458539848599187	0.288	0.163	3.75615405064059e-22	"15"	"LRBA"
"KAT2B"	1.12546697231853e-26	0.591910715402091	0.157	0.072	4.40564046314088e-22	"15"	"KAT2B"
"MRPS63"	1.36219998922974e-26	0.477645412856387	0.435	0.304	5.33233185783983e-22	"15"	"MRPS6"
"FGFR1OP24"	1.4097085928976e-26	0.452073202413518	0.455	0.315	5.51830428689767e-22	"15"	"FGFR1OP2"
"LAX14"	1.58571533059111e-26	0.454340668465257	0.162	0.072	6.2072826615989e-22	"15"	"LAX1"
"TRAPPC12"	1.59216643162676e-26	0.321010837498415	0.656	0.535	6.23253549660297e-22	"15"	"TRAPPC1"
"TRAF3IP2"	1.70927491586361e-26	0.522870795916613	0.109	0.041	6.69095665814808e-22	"15"	"TRAF3IP2"
"GTF3C61"	1.79354298450574e-26	0.450496989789419	0.425	0.294	7.02082401284771e-22	"15"	"GTF3C6"
"ADORA2A1"	1.97998535303589e-26	0.514027608951947	0.104	0.038	7.75065266445901e-22	"15"	"ADORA2A"
"CRADD"	2.00999250135084e-26	0.672151624863555	0.109	0.042	7.86811564653788e-22	"15"	"CRADD"
"RGCC5"	2.04110526046684e-26	0.380546221730279	0.46	0.307	7.98990654209746e-22	"15"	"RGCC"
"SPATS2L3"	2.8023562342796e-26	0.647274396176633	0.149	0.067	1.09698234790875e-21	"15"	"SPATS2L"
"AKTIP4"	3.63497268680052e-26	0.589978154107157	0.164	0.076	1.42291005824807e-21	"15"	"AKTIP"
"SEPT9"	3.88844143320504e-26	0.364470999457881	0.691	0.575	1.52213039902811e-21	"15"	"SEPT9"
"CASP83"	3.94892743228934e-26	0.426578658905262	0.397	0.254	1.54580764336966e-21	"15"	"CASP8"
"IL12RB14"	3.99481862983218e-26	0.443299575381769	0.253	0.137	1.56377175264781e-21	"15"	"IL12RB1"
"ACTR3"	4.16572566758946e-26	0.333951780385902	0.699	0.572	1.63067331257789e-21	"15"	"ACTR3"
"ABHD18"	5.59017215357884e-26	0.558691145001974	0.2	0.101	2.18827288951844e-21	"15"	"ABHD18"
"SP1403"	5.77253684975434e-26	0.380801527041953	0.359	0.219	2.25965954983634e-21	"15"	"SP140"
"DYNLL12"	7.5875949511273e-26	0.348279586768607	0.621	0.475	2.97016404361878e-21	"15"	"DYNLL1"
"SH3KBP11"	8.39213865390551e-26	0.392501622115437	0.551	0.414	3.28510267607131e-21	"15"	"SH3KBP1"
"IRF43"	9.45586255263702e-26	0.596976228240335	0.136	0.058	3.70149739622976e-21	"15"	"IRF4"
"TMEM50A2"	1.06619530611581e-25	0.320597370499197	0.646	0.514	4.17362152579034e-21	"15"	"TMEM50A"
"LINC01588"	1.38557601926485e-25	0.831564229816387	0.111	0.044	5.42383732741226e-21	"15"	"LINC01588"
"TMEM24"	1.38876060411613e-25	0.376147239453439	0.42	0.272	5.4363033848126e-21	"15"	"TMEM2"
"NUDT211"	1.6769266409096e-25	0.449754765920883	0.405	0.272	6.56432933584065e-21	"15"	"NUDT21"
"MPC21"	1.70792336528702e-25	0.32640336053923	0.506	0.359	6.68566601341603e-21	"15"	"MPC2"
"NOP582"	1.72163650995702e-25	0.383573225173948	0.51	0.366	6.73934611822675e-21	"15"	"NOP58"
"IFNAR2"	1.75929347503325e-25	0.549161935874465	0.338	0.219	6.88675430801765e-21	"15"	"IFNAR2"
"IFI62"	2.16975601144248e-25	0.422381447607748	0.362	0.229	8.4935099067916e-21	"15"	"IFI6"
"SMS3"	2.67924570539142e-25	0.629079556904225	0.38	0.264	1.04879073137547e-20	"15"	"SMS"
"PRKCQ8"	2.88194718785806e-25	0.452151741103355	0.207	0.104	1.12813822668704e-20	"15"	"PRKCQ"
"FKBP1A3"	4.3752609990492e-25	0.281946028009235	0.707	0.565	1.71269591807781e-20	"15"	"FKBP1A"
"CCR51"	4.59902115770672e-25	0.598647497470516	0.107	0.042	1.80028683218429e-20	"15"	"CCR5"
"NECAP22"	5.01670409066955e-25	0.439547169792216	0.411	0.279	1.9637888162926e-20	"15"	"NECAP2"
"MSI23"	5.55772473034735e-25	0.450568179780727	0.228	0.121	2.17557134569447e-20	"15"	"MSI2"
"COX5A4"	8.45950629916791e-25	0.274673522388993	0.71	0.576	3.31147374080928e-20	"15"	"COX5A"
"SURF43"	9.45273111286941e-25	0.41248098311618	0.403	0.268	3.70027159413273e-20	"15"	"SURF4"
"PTPN75"	9.85420607696853e-25	0.401844589431473	0.385	0.246	3.85742896882933e-20	"15"	"PTPN7"
"NMT21"	1.00881352273855e-24	0.511994224972629	0.128	0.054	3.94900053476005e-20	"15"	"NMT2"
"LPAR22"	1.29716054578701e-24	0.618823040797029	0.152	0.07	5.07773495648323e-20	"15"	"LPAR2"
"NDUFA6"	1.40645961537474e-24	0.3153420144657	0.636	0.499	5.50558616438441e-20	"15"	"NDUFA6"
"DAD12"	1.48084448712799e-24	0.315221036232998	0.673	0.546	5.79676574486252e-20	"15"	"DAD1"
"ASF1A4"	1.56199770013956e-24	0.560471004275458	0.212	0.113	6.11443999719631e-20	"15"	"ASF1A"
"EML43"	1.62020733942228e-24	0.398189787477078	0.488	0.355	6.34230163016851e-20	"15"	"EML4"
"LRRC8C3"	1.66994811772987e-24	0.583160112290866	0.197	0.101	6.53701190685359e-20	"15"	"LRRC8C"
"HMGN42"	1.70691295391387e-24	0.44040519082406	0.377	0.249	6.68171075809586e-20	"15"	"HMGN4"
"CEACAM211"	1.88525763763892e-24	0.559543503369605	0.155	0.072	7.37984102253756e-20	"15"	"CEACAM21"
"LRP101"	2.04240313513229e-24	0.428796006598593	0.388	0.255	7.99498707247536e-20	"15"	"LRP10"
"ANP32B3"	2.29667262227309e-24	0.29917765289604	0.721	0.624	8.99032497988801e-20	"15"	"ANP32B"
"GRSF1"	3.19566209770263e-24	0.486823404510319	0.403	0.279	1.2509419281457e-19	"15"	"GRSF1"
"SYNRG2"	3.63966439231502e-24	0.447801295890928	0.336	0.211	1.42474662637172e-19	"15"	"SYNRG"
"KIAA15513"	3.91353560339754e-24	0.355714112163137	0.54	0.403	1.53195351194997e-19	"15"	"KIAA1551"
"INPP5F1"	4.40369892494645e-24	0.66544310868564	0.116	0.049	1.72382794417029e-19	"15"	"INPP5F"
"IKZF36"	5.04825713919611e-24	0.391093300209467	0.324	0.193	1.97614025713832e-19	"15"	"IKZF3"
"SESN34"	5.11631005738012e-24	0.628902006436494	0.221	0.122	2.00277957196145e-19	"15"	"SESN3"
"HMGN12"	5.56856185355163e-24	0.283450539445444	0.761	0.656	2.17981353757279e-19	"15"	"HMGN1"
"RAB11B1"	6.77021657529803e-24	0.385171851721113	0.462	0.325	2.65020127840041e-19	"15"	"RAB11B"
"EML24"	6.778362442826e-24	0.493467628667849	0.184	0.092	2.65338997824424e-19	"15"	"EML2"
"S1PR4"	6.90658120083105e-24	0.554994923925552	0.29	0.178	2.70358121106531e-19	"15"	"S1PR4"
"SELL5"	7.39773930525621e-24	0.490458247120921	0.504	0.372	2.89584505104254e-19	"15"	"SELL"
"ATP5C12"	9.7733674882937e-24	0.340852904985147	0.596	0.472	3.82578470329257e-19	"15"	"ATP5C1"
"TEX2641"	1.14183234875477e-23	0.448696176078138	0.379	0.254	4.46970272920053e-19	"15"	"TEX264"
"SRP91"	1.25242208654541e-23	0.33150860843478	0.625	0.504	4.90260625778199e-19	"15"	"SRP9"
"BAX1"	1.27982195140117e-23	0.461630697322351	0.556	0.435	5.00986302875989e-19	"15"	"BAX"
"MICAL21"	1.40711892037598e-23	0.569839133110218	0.124	0.053	5.50816701381176e-19	"15"	"MICAL2"
"SNU131"	1.96491769154202e-23	0.313615346415226	0.669	0.558	7.69167030354123e-19	"15"	"SNU13"
"APOBEC3C5"	2.6708611295838e-23	0.466787581040697	0.328	0.205	1.04550858917558e-18	"15"	"APOBEC3C"
"CFAP203"	2.83300808337641e-23	0.523670132180977	0.225	0.123	1.10898101423769e-18	"15"	"CFAP20"
"CDR2"	2.86560062625886e-23	0.522471399147986	0.132	0.058	1.12173936514903e-18	"15"	"CDR2"
"MTHFD22"	3.62107737546325e-23	0.54415598439799	0.353	0.233	1.41747073862509e-18	"15"	"MTHFD2"
"SLC25A384"	3.7309153129304e-23	0.459106460076082	0.273	0.158	1.4604667992466e-18	"15"	"SLC25A38"
"TSC22D42"	3.82906593610503e-23	0.40983349877605	0.414	0.283	1.49888786068831e-18	"15"	"TSC22D4"
"AES5"	3.83691040958483e-23	0.414247913953988	0.652	0.549	1.50195857983198e-18	"15"	"AES"
"NOL7"	4.1566018481805e-23	0.391141882699418	0.479	0.352	1.62710179347026e-18	"15"	"NOL7"
"CTC-523E23.114"	4.33951609742395e-23	0.53922171968591	0.154	0.073	1.6987035763366e-18	"15"	"CTC-523E23.11"
"AP1S11"	4.570076680135e-23	0.50586887750471	0.185	0.096	1.78895651643884e-18	"15"	"AP1S1"
"PDCD6"	5.46839338152443e-23	0.393440543868973	0.493	0.365	2.14060258919774e-18	"15"	"PDCD6"
"ETHE12"	6.2935738722691e-23	0.470667306156509	0.352	0.234	2.46361949229974e-18	"15"	"ETHE1"
"BCL2L14"	6.37325277592219e-23	0.700839799730736	0.203	0.111	2.49480979913474e-18	"15"	"BCL2L1"
"TNFRSF14"	6.83062053202788e-23	0.375164593591939	0.533	0.407	2.67384640726231e-18	"15"	"TNFRSF14"
"ZMYM6NB3"	6.86852116207011e-23	0.498780339710164	0.285	0.174	2.68868260889235e-18	"15"	"ZMYM6NB"
"ZEB14"	6.87230783503108e-23	0.453317976487371	0.178	0.089	2.69016490202292e-18	"15"	"ZEB1"
"MAP1LC3A2"	7.33012125397632e-23	0.461576314456011	0.141	0.064	2.86937596486903e-18	"15"	"MAP1LC3A"
"CMC23"	1.14107757331257e-22	0.418659165111305	0.393	0.269	4.46674816073207e-18	"15"	"CMC2"
"DR13"	1.60394418025418e-22	0.450794677963356	0.345	0.224	6.27863949360499e-18	"15"	"DR1"
"SNRPN6"	1.81237761891525e-22	0.330841886315559	0.496	0.352	7.09455218924375e-18	"15"	"SNRPN"
"TAGLN22"	1.95196962667788e-22	0.260805878251527	0.83	0.736	7.64098510363056e-18	"15"	"TAGLN2"
"ECH12"	1.97160400327661e-22	0.276667625307027	0.548	0.411	7.71784387082628e-18	"15"	"ECH1"
"BOLA32"	3.13624721464856e-22	0.445850964440176	0.276	0.167	1.22768397217418e-17	"15"	"BOLA3"
"PPP1CC1"	3.90836167467771e-22	0.372691400217526	0.512	0.39	1.52992817755259e-17	"15"	"PPP1CC"
"CYCS4"	4.37769267612182e-22	0.326521397954405	0.698	0.591	1.71364779806789e-17	"15"	"CYCS"
"ASXL12"	7.07935061077472e-22	0.426156333007015	0.231	0.129	2.77121179658777e-17	"15"	"ASXL1"
"CBX3"	7.11100090153084e-22	0.343229056825243	0.554	0.431	2.78360130290425e-17	"15"	"CBX3"
"TRBV20-12"	9.10990611925109e-22	1.30684659176852	0.104	0.044	3.56607275038084e-17	"15"	"TRBV20-1"
"PSMD14"	9.77843392237208e-22	0.432751023260777	0.299	0.186	3.82776795891255e-17	"15"	"PSMD14"
"GCNT1"	1.01591199280741e-21	0.614673982154627	0.113	0.049	3.97678749584462e-17	"15"	"GCNT1"
"NCF44"	1.57291604565683e-21	0.612761873584507	0.263	0.166	6.15717986072365e-17	"15"	"NCF4"
"ARPP191"	1.61054802308081e-21	0.430365181994116	0.356	0.238	6.30449023634982e-17	"15"	"ARPP19"
"HPRT12"	2.24568453161993e-21	0.469299038291472	0.313	0.201	8.79073209902623e-17	"15"	"HPRT1"
"MRPL341"	2.37752993669918e-21	0.378622088500995	0.411	0.289	9.30684093720893e-17	"15"	"MRPL34"
"NDUFC11"	2.71689422715644e-21	0.332810978453615	0.509	0.382	1.06352824522039e-16	"15"	"NDUFC1"
"PYM1"	2.91246779852026e-21	0.495494007700777	0.26	0.158	1.14008551973076e-16	"15"	"PYM1"
"IKBKE"	3.19049247187326e-21	0.479727176733681	0.177	0.092	1.24891827811479e-16	"15"	"IKBKE"
"CCDC1074"	3.64209708644392e-21	0.383467431771288	0.384	0.259	1.42569890448847e-16	"15"	"CCDC107"
"KLHL22"	4.41412417169198e-21	0.537607829773266	0.12	0.054	1.72790890700882e-16	"15"	"KLHL22"
"HIST1H2BN"	5.12105569684488e-21	0.560316792661405	0.116	0.051	2.00463725252993e-16	"15"	"HIST1H2BN"
"EPB413"	6.06667927175446e-21	0.472440517603119	0.346	0.228	2.37480160092828e-16	"15"	"EPB41"
"CDC25B6"	6.69722225731329e-21	0.528841484366554	0.308	0.197	2.62162765262529e-16	"15"	"CDC25B"
"SDHA2"	1.01449927789844e-20	0.403006124777461	0.36	0.241	3.97125742333345e-16	"15"	"SDHA"
"LINC008616"	1.03363523612624e-20	0.341267241266317	0.38	0.246	4.04616513181618e-16	"15"	"LINC00861"
"RBX11"	1.27739440695914e-20	0.314509662170227	0.583	0.461	5.00036040604154e-16	"15"	"RBX1"
"SLC9A91"	1.31999727751842e-20	0.519583083211101	0.175	0.092	5.16712934284587e-16	"15"	"SLC9A9"
"ATP2B44"	1.66058871100378e-20	0.347078630412334	0.258	0.15	6.50037450922428e-16	"15"	"ATP2B4"
"ATXN13"	1.673087666902e-20	0.406608653379713	0.245	0.143	6.54930167208789e-16	"15"	"ATXN1"
"LINC-PINT5"	2.45008598040004e-20	0.323555130975417	0.501	0.368	9.59086157027594e-16	"15"	"LINC-PINT"
"MDH12"	2.45372300890766e-20	0.343663921183625	0.451	0.328	9.60509871836905e-16	"15"	"MDH1"
"MAPK132"	2.4547038504001e-20	0.425855130933706	0.145	0.069	9.6089382223912e-16	"15"	"MAPK13"
"CKS23"	2.54469705825312e-20	0.365059008988178	0.337	0.217	9.96121663453183e-16	"15"	"CKS2"
"UBXN1"	2.72110524796159e-20	0.262489283600175	0.743	0.651	1.06517664931456e-15	"15"	"UBXN1"
"PPP2R1A1"	3.05806953794968e-20	0.325831076922153	0.509	0.389	1.1970813206304e-15	"15"	"PPP2R1A"
"ADH52"	3.28047646519781e-20	0.328313544544001	0.366	0.244	1.28414251230168e-15	"15"	"ADH5"
"ZNF1014"	3.42141298309734e-20	0.504253017193545	0.174	0.091	1.33931211223345e-15	"15"	"ZNF101"
"TRAF53"	3.51321254402503e-20	0.38763092430627	0.219	0.122	1.3752470503586e-15	"15"	"TRAF5"
"DCP22"	3.53923859121578e-20	0.47908729218086	0.346	0.234	1.38543494653142e-15	"15"	"DCP2"
"IFI27L22"	3.97236501881821e-20	0.385746359895847	0.462	0.348	1.55498228661639e-15	"15"	"IFI27L2"
"CHMP75"	4.15900138610095e-20	0.446020829828841	0.21	0.117	1.62804109258922e-15	"15"	"CHMP7"
"PASK4"	4.43336500203347e-20	0.661163354440099	0.125	0.058	1.735440730046e-15	"15"	"PASK"
"PPA15"	5.63973569403521e-20	0.307575769638522	0.525	0.395	2.20767453743008e-15	"15"	"PPA1"
"INPP4B6"	5.80843573310231e-20	0.349131107452218	0.271	0.158	2.2737121677229e-15	"15"	"INPP4B"
"G3BP24"	6.17333280948376e-20	0.379542011039594	0.522	0.403	2.41655112827242e-15	"15"	"G3BP2"
"GPX7"	6.23298200553334e-20	0.432144861321953	0.14	0.067	2.43990080606602e-15	"15"	"GPX7"
"SNAP473"	6.33518065874522e-20	0.373225199539265	0.202	0.11	2.47990646886582e-15	"15"	"SNAP47"
"SEPW12"	7.18287980923681e-20	0.309643145077269	0.605	0.492	2.81173830132575e-15	"15"	"SEPW1"
"ZNRD12"	8.30757096162304e-20	0.360813859855452	0.372	0.251	3.25199865292734e-15	"15"	"ZNRD1"
"RNASEH2B1"	9.76513324558597e-20	0.442858000647799	0.333	0.223	3.82256140898463e-15	"15"	"RNASEH2B"
"ATP5J23"	1.03742182112543e-19	0.273425069184449	0.657	0.542	4.06098771879551e-15	"15"	"ATP5J2"
"ATXN7L11"	1.10059195039832e-19	0.508291515732057	0.163	0.084	4.30826718983423e-15	"15"	"ATXN7L1"
"KCNN4"	1.17794626614743e-19	0.586305261849169	0.109	0.048	4.61107065883413e-15	"15"	"KCNN4"
"TPR"	1.47392492583173e-19	0.435916122274742	0.473	0.362	5.76967912216831e-15	"15"	"TPR"
"PAK21"	1.6784965699276e-19	0.34997797451863	0.523	0.408	6.5704748229816e-15	"15"	"PAK2"
"WNK11"	1.69908440188225e-19	0.401969500301815	0.387	0.272	6.65106589116808e-15	"15"	"WNK1"
"CYB5B2"	2.06424121346412e-19	0.411123922885109	0.276	0.172	8.08047223010532e-15	"15"	"CYB5B"
"PRR54"	2.30032927015465e-19	0.401156407011004	0.14	0.068	9.00463892802039e-15	"15"	"PRR5"
