""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"C3orf38"	1.90073154145649e-10	0.262833654839823	0.148	0.094	8.56621691103609e-06	"2"	"C3orf38"
"RWDD4"	2.08839044568962e-10	0.257841453120658	0.129	0.079	9.41195806063397e-06	"2"	"RWDD4"
"RANBP3"	2.21886016749837e-10	0.300261268944854	0.132	0.082	9.99995900288165e-06	"2"	"RANBP3"
"PDCL"	2.32032731267243e-10	0.275136493270321	0.116	0.069	1.04572511327521e-05	"2"	"PDCL"
"CTNNB1"	2.39188734160288e-10	0.250350631595067	0.186	0.125	1.07797578711358e-05	"2"	"CTNNB1"
"TMEM70"	2.59356374142595e-10	0.286986152205789	0.161	0.105	1.16886730698585e-05	"2"	"TMEM70"
"FBLN7"	2.65095152019806e-10	0.360776531019269	0.141	0.09	1.19473083112286e-05	"2"	"FBLN7"
"MVD"	2.83985546426205e-10	0.278253699456292	0.114	0.068	1.27986606063362e-05	"2"	"MVD"
"ASCC1"	2.97189700719567e-10	0.297190946146787	0.111	0.066	1.33937454320295e-05	"2"	"ASCC1"
"C7orf50"	3.17016987993855e-10	0.254576308934747	0.222	0.157	1.42873216149071e-05	"2"	"C7orf50"
"FAM173A"	3.21512305945762e-10	0.264810845280244	0.125	0.077	1.44899166043636e-05	"2"	"FAM173A"
"MRPS9"	3.29294792795714e-10	0.276739908990243	0.114	0.067	1.48406577217172e-05	"2"	"MRPS9"
"SUSD3"	3.41783425767078e-10	0.277387195298354	0.276	0.205	1.54034954324707e-05	"2"	"SUSD3"
"FOPNL"	3.43918391557135e-10	0.251734932663001	0.165	0.108	1.54997140706969e-05	"2"	"FOPNL"
"DEGS1"	3.81926364324624e-10	0.261070118730735	0.25	0.181	1.72126573873822e-05	"2"	"DEGS1"
"ZMAT5"	4.30873708776871e-10	0.268629245435767	0.129	0.08	1.9418616307156e-05	"2"	"ZMAT5"
"DCTN1"	4.40714330200992e-10	0.266765890167029	0.173	0.115	1.98621134334983e-05	"2"	"DCTN1"
"UCHL3"	4.43792440265368e-10	0.253439691135527	0.146	0.093	2.00008376978796e-05	"2"	"UCHL3"
"CARD19"	4.5639356709431e-10	0.288017410724908	0.155	0.101	2.05687452818063e-05	"2"	"CARD19"
"PGM2L1"	4.76836118382426e-10	0.319047004806772	0.107	0.063	2.14900501832592e-05	"2"	"PGM2L1"
"NRBF2"	4.9129319889198e-10	0.266527198686898	0.192	0.131	2.21416018876638e-05	"2"	"NRBF2"
"KDM2B"	5.07756392535342e-10	0.264128075184823	0.126	0.078	2.28835650987828e-05	"2"	"KDM2B"
"BAD"	5.56537722438859e-10	0.26293860797861	0.162	0.106	2.50820420748745e-05	"2"	"BAD"
"EVI2A"	5.75942484046839e-10	0.268995934691653	0.185	0.124	2.59565758710229e-05	"2"	"EVI2A"
"TRG-AS1"	5.87880795314843e-10	0.304044539017095	0.109	0.065	2.64946116832494e-05	"2"	"TRG-AS1"
"MFSD1"	8.08635721324929e-10	0.255562064487212	0.135	0.085	3.64435946886719e-05	"2"	"MFSD1"
"ZFAND2A1"	8.59703437426116e-10	0.261098641097799	0.234	0.168	3.87451145179202e-05	"2"	"ZFAND2A"
"MAP3K8"	8.62085349258829e-10	0.293633716320451	0.151	0.098	3.88524625203969e-05	"2"	"MAP3K8"
"CAAP1"	9.03890822621239e-10	0.281221493882045	0.105	0.062	4.0736551593894e-05	"2"	"CAAP1"
"TRIM27"	9.9476944861383e-10	0.263472837398012	0.158	0.103	4.48322695101281e-05	"2"	"TRIM27"
"OTUD5"	1.05092384745648e-09	0.301114133248489	0.121	0.074	4.73630359571688e-05	"2"	"OTUD5"
"EMC8"	1.10333458060227e-09	0.260198622218306	0.11	0.066	4.9725082878583e-05	"2"	"EMC8"
"MED8"	1.14566664004469e-09	0.250200903414946	0.135	0.085	5.16329041335339e-05	"2"	"MED8"
"PGM1"	1.17964079775295e-09	0.281184825718902	0.138	0.088	5.31640514731298e-05	"2"	"PGM1"
"OAS2"	1.28642230350629e-09	0.272033466665178	0.114	0.069	5.79764803744215e-05	"2"	"OAS2"
"TIFA"	1.31688735740305e-09	0.274751435418833	0.146	0.095	5.93494794234407e-05	"2"	"TIFA"
"BTN2A1"	1.38104192686114e-09	0.251008269416665	0.101	0.059	6.22407975597778e-05	"2"	"BTN2A1"
"MCM3"	1.46218963545593e-09	0.284141704122752	0.115	0.07	6.58979624907277e-05	"2"	"MCM3"
"TMEM33"	1.46767973384712e-09	0.294622178093874	0.102	0.06	6.61453902450218e-05	"2"	"TMEM33"
"XAF1"	1.61940914288074e-09	0.258695303096073	0.175	0.118	7.2983531251349e-05	"2"	"XAF1"
"CMAS"	1.63434881688412e-09	0.261225947130447	0.119	0.073	7.36568324793336e-05	"2"	"CMAS"
"RUVBL2"	1.72788019594996e-09	0.259642493559634	0.133	0.084	7.7872104671073e-05	"2"	"RUVBL2"
"DNAJB12"	1.87003529071929e-09	0.255897443403916	0.131	0.082	8.42787504821368e-05	"2"	"DNAJB12"
"FTO"	2.14594244723478e-09	0.303863631761035	0.105	0.063	9.67133342119772e-05	"2"	"FTO"
"DHX8"	2.22629897357355e-09	0.298786842414033	0.115	0.071	0.000100334842141013	"2"	"DHX8"
"COPS7A"	2.24602908467983e-09	0.277031445564095	0.114	0.069	0.000101224038788351	"2"	"COPS7A"
"PLEKHF2"	2.26485265971361e-09	0.257904619626206	0.156	0.103	0.000102072379667973	"2"	"PLEKHF2"
"SEC23B"	2.26494646645623e-09	0.255492199251417	0.116	0.072	0.000102076607350249	"2"	"SEC23B"
"CSGALNACT2"	2.3903666753601e-09	0.257488572986185	0.136	0.087	0.000107729045325129	"2"	"CSGALNACT2"
"GABARAPL1"	2.521164709335e-09	0.263329555817744	0.188	0.13	0.00011362385112031	"2"	"GABARAPL1"
"ASXL2"	2.58370319290741e-09	0.254164684010873	0.145	0.094	0.000116442335497951	"2"	"ASXL2"
"LPAR6"	2.63677854340841e-09	0.296221108226063	0.204	0.144	0.00011883433539433	"2"	"LPAR6"
"R3HCC1"	2.7686659416984e-09	0.269774846093787	0.128	0.081	0.000124778236660464	"2"	"R3HCC1"
"AKAP11"	4.21044116373377e-09	0.303878360659381	0.115	0.072	0.000189756162367154	"2"	"AKAP11"
"TTC39C"	4.40965282922456e-09	0.259320792444174	0.392	0.32	0.000198734233707492	"2"	"TTC39C"
"NUPL2"	4.69914943324756e-09	0.261542523399808	0.154	0.102	0.000211781266657601	"2"	"NUPL2"
"EIF2B1"	4.7535494993008e-09	0.253568139793659	0.176	0.121	0.000214232968834489	"2"	"EIF2B1"
"ATL3"	4.980544928256e-09	0.304954803738628	0.13	0.084	0.000224463198826641	"2"	"ATL3"
"NKG7"	5.73904303944504e-09	0.687589659587387	0.181	0.131	0.000258647191701709	"2"	"NKG7"
"SMARCD1"	5.79446022448454e-09	0.251073985620752	0.11	0.067	0.000261144733397069	"2"	"SMARCD1"
"CRY1"	6.86456100243259e-09	0.263125949299499	0.186	0.13	0.000309372035257632	"2"	"CRY1"
"C1orf122"	7.28382708388233e-09	0.250516254934071	0.124	0.078	0.000328267519016409	"2"	"C1orf122"
"RMDN1"	8.07150818713036e-09	0.254507043320815	0.115	0.072	0.000363766730977591	"2"	"RMDN1"
"SLC25A12"	8.30482961291154e-09	0.256185724406032	0.109	0.068	0.000374282060994697	"2"	"SLC25A12"
"DYNC1I2"	8.63548377275362e-09	0.285369577711578	0.127	0.081	0.00038918398267046	"2"	"DYNC1I2"
"R3HDM1"	8.81809712482114e-09	0.263314047302862	0.149	0.099	0.000397414001221439	"2"	"R3HDM1"
"ING3"	9.49591637385998e-09	0.257257927956531	0.138	0.09	0.000427961959137122	"2"	"ING3"
"GSTP1"	1.4663156387113e-08	0.328479896985002	0.468	0.404	0.000660839132054409	"2"	"GSTP1"
"ELK3"	1.51029275055709e-08	0.273046898023795	0.132	0.087	0.00068065873682107	"2"	"ELK3"
"C1orf131"	1.62406719559379e-08	0.254623943384954	0.131	0.085	0.000731934603710211	"2"	"C1orf131"
"NIPSNAP1"	1.64199566386325e-08	0.260001576286707	0.178	0.124	0.00074001460578989	"2"	"NIPSNAP1"
"STMN1"	2.3854722048435e-08	0.549930163841806	0.192	0.139	0.00107508461327887	"2"	"STMN1"
"PRAF2"	2.61631174499177e-08	0.29139444719992	0.106	0.067	0.00117911937723289	"2"	"PRAF2"
"FAM127A"	3.98870011216309e-08	0.25444476746456	0.104	0.065	0.00179762736654966	"2"	"FAM127A"
"ZNF593"	5.0812330663508e-08	0.267383573427302	0.109	0.07	0.00229001011834298	"2"	"ZNF593"
"TNFSF12"	6.44748436997778e-08	0.250149779006877	0.11	0.07	0.00290575225586159	"2"	"TNFSF12"
"TAPBPL"	7.4438854459403e-08	0.256879411272572	0.149	0.102	0.00335481029277637	"2"	"TAPBPL"
"TRAV8-2"	2.06329104428472e-07	0.559265030292986	0.115	0.076	0.00929884007838237	"2"	"TRAV8-2"
"ABHD5"	3.24289696705207e-07	0.252914061922455	0.116	0.077	0.0146150880511103	"2"	"ABHD5"
"RABGGTA"	4.09088464460814e-07	0.256572761033324	0.123	0.083	0.01843679891632	"2"	"RABGGTA"
"NGFRAP1"	8.71051916312517e-07	0.593085633891907	0.185	0.145	0.0392565677643725	"2"	"NGFRAP1"
"LST1"	1.21688025825333e-06	0.284840786730896	0.136	0.095	0.0548423594789611	"2"	"LST1"
"CCL51"	2.14089900576553e-06	0.464073963499936	0.264	0.215	0.0964860363918409	"2"	"CCL5"
"ITM2C"	2.37998609136745e-06	0.340887692540076	0.142	0.102	0.107261213165748	"2"	"ITM2C"
"CYB5A"	1.01999352599531e-05	0.293272182918339	0.141	0.104	0.459690682295565	"2"	"CYB5A"
"CISH"	3.31170773056991e-05	0.349960988031659	0.143	0.108	1	"2"	"CISH"
"CRIP2"	0.000101313372761918	0.343881680851163	0.177	0.144	1	"2"	"CRIP2"
"KLRB1"	2.24702662851299e-256	1.54030315615244	0.52	0.142	1.01268996093823e-251	"3"	"KLRB1"
"S100A41"	1.49605068986732e-157	0.487323344980139	0.984	0.804	6.74240124909404e-153	"3"	"S100A4"
"IL7R"	3.99666706333573e-120	0.543383572826299	0.952	0.812	1.80121791210414e-115	"3"	"IL7R"
"RPLP0"	7.17093139519617e-117	0.288340804192563	0.999	0.99	3.23179536118701e-112	"3"	"RPLP0"
"ANXA12"	1.09151056552088e-103	0.490035167708435	0.837	0.52	4.91921981668949e-99	"3"	"ANXA1"
"S100A101"	7.33665038897192e-103	0.428935944991228	0.939	0.758	3.30648159730186e-98	"3"	"S100A10"
"TIMP1"	8.10818462256353e-91	0.69272148740462	0.548	0.279	3.65419664569693e-86	"3"	"TIMP1"
"AHNAK1"	1.5538420868691e-85	0.533270208590328	0.711	0.426	7.00285551710165e-81	"3"	"AHNAK"
"HOPX"	4.7341075485541e-77	0.817140626852069	0.251	0.082	2.13356758998236e-72	"3"	"HOPX"
"CRIP11"	6.0466882517157e-77	0.409578174490763	0.925	0.768	2.72512146128323e-72	"3"	"CRIP1"
"VIM1"	2.00620473001113e-75	0.310483114956775	0.986	0.947	9.04156347721416e-71	"3"	"VIM"
"S100A111"	8.37044179104445e-74	0.540926480450722	0.664	0.395	3.77239070638791e-69	"3"	"S100A11"
"ANXA21"	2.68118671513625e-67	0.481682089799389	0.502	0.255	1.20835722877761e-62	"3"	"ANXA2"
"PTGER2"	2.37859212466448e-66	0.7489004560999	0.316	0.13	1.07198389874379e-61	"3"	"PTGER2"
"ERN1"	1.54669283786945e-61	0.633497246479413	0.368	0.171	6.97063528171005e-57	"3"	"ERN1"
"FKBP11"	2.29505047665074e-59	0.577725808049396	0.396	0.191	1.03433334881696e-54	"3"	"FKBP11"
"NSG1"	5.69545409818867e-58	0.763652353995432	0.177	0.055	2.56682725297167e-53	"3"	"NSG1"
"CTSH"	2.84365891428894e-57	0.795504250668854	0.165	0.049	1.28158019949174e-52	"3"	"CTSH"
"ITGB11"	4.67540514015705e-56	0.420742545221021	0.578	0.339	2.10711158856598e-51	"3"	"ITGB1"
"CCR61"	1.02815333357405e-53	0.693237063773973	0.227	0.087	4.63368144375154e-49	"3"	"CCR6"
"TRADD"	2.25621308983463e-52	0.546183814693413	0.441	0.243	1.01683011532667e-47	"3"	"TRADD"
"TAGLN21"	4.33366862509511e-45	0.316200942499334	0.869	0.714	1.95309777595786e-40	"3"	"TAGLN2"
"AQP31"	5.47649388842211e-45	0.525270825180232	0.497	0.303	2.46814626563408e-40	"3"	"AQP3"
"PLP21"	8.70125526138107e-45	0.347795586345428	0.763	0.559	3.92148172119922e-40	"3"	"PLP2"
"IFITM2"	1.69508606055543e-43	0.296237054678528	0.908	0.77	7.63941385771121e-39	"3"	"IFITM2"
"NPDC11"	3.36820875551664e-43	0.637634669492553	0.186	0.072	1.51798432193624e-38	"3"	"NPDC1"
"PDE4D"	2.22221048619597e-42	0.577817635254734	0.289	0.141	1.0015058219188e-37	"3"	"PDE4D"
"CYB561"	1.96480141945091e-39	0.613382303721721	0.131	0.043	8.85496703718138e-35	"3"	"CYB561"
"ARHGAP15"	1.05686963450535e-38	0.338292648016624	0.733	0.56	4.76310006878872e-34	"3"	"ARHGAP15"
"MYBL1"	1.30471460828072e-36	0.586464165482477	0.136	0.048	5.88008779659957e-32	"3"	"MYBL1"
"TTC39C-AS1"	2.94997436533473e-35	0.643722391879262	0.118	0.039	1.32949444696906e-30	"3"	"TTC39C-AS1"
"LTB"	6.70412349142196e-32	0.282717048958782	0.928	0.866	3.02141437511405e-27	"3"	"LTB"
"ADAM81"	7.51991602130551e-32	0.486519110188317	0.21	0.098	3.38907575248197e-27	"3"	"ADAM8"
"CAPG1"	9.800409555249e-32	0.463765507540681	0.289	0.154	4.41684857835962e-27	"3"	"CAPG"
"PERP"	1.52949721554365e-30	0.559595056790344	0.142	0.056	6.89313805101211e-26	"3"	"PERP"
"STOM"	3.38180363275746e-29	0.431554679732487	0.241	0.124	1.52411126121113e-24	"3"	"STOM"
"KLRG1"	2.63133788716612e-28	0.438801101262914	0.26	0.14	1.18589135898803e-23	"3"	"KLRG1"
"NME2"	2.85496298691441e-28	0.289049750064333	0.808	0.686	1.28667471894259e-23	"3"	"NME2"
"MYO1F1"	8.00972676660423e-28	0.331101212406608	0.253	0.132	3.60982365917319e-23	"3"	"MYO1F"
"EMP31"	1.44543057169646e-27	0.258246834637025	0.805	0.669	6.51426650052158e-23	"3"	"EMP3"
"YWHAH1"	5.15206933616654e-26	0.43834425910422	0.218	0.112	2.32193460842354e-21	"3"	"YWHAH"
"GLIPR11"	7.74320100801073e-25	0.291740492115981	0.427	0.275	3.48970583029028e-20	"3"	"GLIPR1"
"TNF"	1.00434779121522e-23	0.485016596869071	0.229	0.128	4.52639462544874e-19	"3"	"TNF"
"P4HB1"	1.47312529098213e-23	0.287085529303986	0.53	0.375	6.63908106139824e-19	"3"	"P4HB"
"LYAR"	1.66221949951358e-22	0.444020184637086	0.227	0.127	7.4912908404078e-18	"3"	"LYAR"
"SLC39A8"	4.01016655112547e-22	0.416305703040889	0.172	0.086	1.80730186126122e-17	"3"	"SLC39A8"
"YWHAQ1"	4.22101447507973e-22	0.295239749934916	0.559	0.402	1.90232680362893e-17	"3"	"YWHAQ"
"ALOX5AP1"	4.91855330321868e-22	0.310038560389367	0.461	0.315	2.2166936026946e-17	"3"	"ALOX5AP"
"GLUL"	5.56606234904015e-22	0.331619256940048	0.229	0.127	2.50851297946542e-17	"3"	"GLUL"
"AC006369.21"	9.33308919637492e-22	0.435479537263127	0.121	0.053	4.20623663902225e-17	"3"	"AC006369.2"
"CAPN21"	1.16566942448566e-21	0.330584400525096	0.402	0.264	5.25343896227197e-17	"3"	"CAPN2"
"RUNX2"	1.68756217522371e-21	0.414224113006933	0.14	0.065	7.6055052112982e-17	"3"	"RUNX2"
"CD40LG"	4.06750494646377e-21	0.32882371679554	0.335	0.21	1.83314312927229e-16	"3"	"CD40LG"
"LGALS31"	4.82946491767153e-21	0.327195806348134	0.223	0.124	2.1765432490962e-16	"3"	"LGALS3"
"TMED10"	6.18029552680725e-19	0.259924003921693	0.53	0.384	2.78533558802149e-14	"3"	"TMED10"
"RORA"	7.47688553403456e-19	0.269589802279835	0.465	0.324	3.3696827724787e-14	"3"	"RORA"
"KDSR"	1.25016780310117e-18	0.354181908997872	0.203	0.114	5.63425625501634e-14	"3"	"KDSR"
"DSTN1"	2.57126172224747e-18	0.266490557770773	0.427	0.295	1.15881623298249e-13	"3"	"DSTN"
"CTSA1"	3.78622128721865e-18	0.393815989647785	0.31	0.205	1.7063742097237e-13	"3"	"CTSA"
"SSBP4"	7.7994740432531e-18	0.301157923481168	0.206	0.117	3.51506696181331e-13	"3"	"SSBP4"
"BHLHE40"	1.78727310331658e-17	0.30032722828064	0.273	0.172	8.05488242202715e-13	"3"	"BHLHE40"
"ADAM191"	2.57195796958009e-17	0.402554488290154	0.115	0.054	1.15913001773035e-12	"3"	"ADAM19"
"CRIP21"	1.11273342559296e-16	0.28243441411843	0.227	0.135	5.01486700246234e-12	"3"	"CRIP2"
"GPR65"	2.79402241004703e-16	0.356376273288023	0.276	0.178	1.25921001975999e-11	"3"	"GPR65"
"GATA31"	3.0264815842673e-16	0.296683858882637	0.393	0.279	1.36397472039759e-11	"3"	"GATA3"
"CD226"	5.1518802247497e-16	0.318793715888085	0.176	0.099	2.3218493796902e-11	"3"	"CD226"
"GLIPR21"	7.29678322261845e-16	0.287007922583053	0.279	0.179	3.28851426276968e-11	"3"	"GLIPR2"
"CMTM61"	8.39874702288624e-16	0.356257900131776	0.34	0.238	3.78514730827437e-11	"3"	"CMTM6"
"GPR171"	1.52027428501208e-15	0.340474964718943	0.146	0.079	6.85157214769246e-11	"3"	"GPR171"
"RP11-356J5.12"	2.88113571077394e-15	0.425492277996447	0.104	0.05	1.2984702421316e-10	"3"	"RP11-356J5.12"
"TNFRSF25"	5.66724316427236e-15	0.30623205674657	0.275	0.179	2.55411314927427e-10	"3"	"TNFRSF25"
"LMO41"	1.12540922665729e-14	0.283539147219815	0.12	0.061	5.07199430269906e-10	"3"	"LMO4"
"PI161"	2.42996202001672e-14	0.307707056313627	0.102	0.049	1.09513528318113e-09	"3"	"PI16"
"CERK"	4.31229871222746e-14	0.262563925406858	0.162	0.092	1.94346678362667e-09	"3"	"CERK"
"CRTAP"	5.30539804579932e-14	0.273031554071979	0.27	0.177	2.39103679128084e-09	"3"	"CRTAP"
"DPP4"	7.29872845065598e-14	0.30117026122861	0.211	0.131	3.28939093814163e-09	"3"	"DPP4"
"MATK"	8.85281679686728e-14	0.310736920261595	0.113	0.058	3.98978747401215e-09	"3"	"MATK"
"CFAP36"	2.82428866029248e-13	0.294240466974465	0.248	0.162	1.27285041342061e-08	"3"	"CFAP36"
"CISH1"	6.08465450402713e-13	0.354647718584139	0.171	0.104	2.74223209187495e-08	"3"	"CISH"
"FAM129A1"	1.17861427757337e-12	0.256053814659086	0.214	0.135	5.31177882616765e-08	"3"	"FAM129A"
"AC092580.4"	3.31405764286513e-12	0.429882746755231	0.119	0.066	1.49357949848646e-07	"3"	"AC092580.4"
"TPD52"	3.7312535033182e-12	0.290146292997657	0.178	0.109	1.68160132887545e-07	"3"	"TPD52"
"FXYD7"	4.93968392587314e-12	0.310586612307976	0.146	0.086	2.22621675171251e-07	"3"	"FXYD7"
"LPGAT1"	1.13853424963593e-11	0.267877249756176	0.102	0.054	5.1311461562592e-07	"3"	"LPGAT1"
"CDKN1A"	1.41664797960598e-11	0.369612975421105	0.198	0.128	6.38454911448822e-07	"3"	"CDKN1A"
"COMTD11"	2.3941058428065e-11	0.250584204425956	0.155	0.093	1.07897562123603e-06	"3"	"COMTD1"
"LST11"	4.2675876322795e-10	0.254568694316694	0.151	0.094	1.92331639411572e-05	"3"	"LST1"
"UBE2Q2"	7.44463384741887e-10	0.253735608945252	0.155	0.098	3.35514758235474e-05	"3"	"UBE2Q2"
"FXYD1"	4.00203839374201e-09	0.275848707927988	0.113	0.067	0.000180363866329165	"3"	"FXYD1"
"ANKRD28"	5.21719606326415e-09	0.269513431836424	0.104	0.06	0.000235128592179189	"3"	"ANKRD28"
"MT-CO2"	2.61648181993857e-280	0.816722382789908	0.999	0.999	1.17919602660992e-275	"4"	"MT-CO2"
"MT-CO3"	4.85969904658699e-226	0.817932960092769	0.999	0.999	2.19016916631582e-221	"4"	"MT-CO3"
"MT-ATP6"	2.13864800774483e-225	0.860880605573571	0.999	0.997	9.63845884130441e-221	"4"	"MT-ATP6"
"MT-CYB"	1.61762099352969e-210	0.824081205133389	0.999	0.995	7.29029429363959e-206	"4"	"MT-CYB"
"MT-ND1"	3.29136823088661e-205	0.815754769352197	0.999	0.989	1.48335383429598e-200	"4"	"MT-ND1"
"MT-ND4L"	2.60297650329134e-197	0.824563921863756	0.983	0.977	1.17310945050334e-192	"4"	"MT-ND4L"
"MT-ND3"	5.28543184506603e-180	0.806550600312835	0.999	0.994	2.38203842393436e-175	"4"	"MT-ND3"
"MT-CO1"	2.68134237920667e-176	0.822399133679213	0.999	0.999	1.20842738346086e-171	"4"	"MT-CO1"
"MT-ND4"	1.75221596753602e-173	0.953866952522913	0.999	0.987	7.89688692249132e-169	"4"	"MT-ND4"
"MT-ND2"	9.26876618526967e-161	0.921812385993634	0.987	0.966	4.17724754437733e-156	"4"	"MT-ND2"
"MT-ND5"	7.65316506277592e-144	0.952253119373847	0.993	0.975	3.44912843049185e-139	"4"	"MT-ND5"
"MALAT1"	6.06057399930513e-139	0.673523468548159	1	1	2.73137949000683e-134	"4"	"MALAT1"
"MT-ATP8"	9.57081304933437e-104	0.764564648512834	0.952	0.965	4.31337402507401e-99	"4"	"MT-ATP8"
"NEAT1"	6.46287734097196e-52	1.26743070163253	0.671	0.525	2.91268956002924e-47	"4"	"NEAT1"
"MT-ND6"	8.82535049471785e-47	0.909367105282999	0.776	0.675	3.97740896095944e-42	"4"	"MT-ND6"
"ZEB2"	3.58289638528501e-36	1.46788561333947	0.151	0.045	1.61473974292025e-31	"4"	"ZEB2"
"CCNL1"	3.98227778374955e-35	0.69978772429024	0.731	0.664	1.79473295158025e-30	"4"	"CCNL1"
"FUS"	5.03364559819147e-32	0.613151585751899	0.721	0.652	2.26856339819293e-27	"4"	"FUS"
"RBM39"	3.24712816225483e-28	0.57432278282615	0.758	0.731	1.46341572016501e-23	"4"	"RBM39"
"TYROBP"	4.93386615423537e-27	1.46212535950661	0.118	0.036	2.2235947983908e-22	"4"	"TYROBP"
"RSRP1"	2.90693938764456e-24	0.721404417608188	0.648	0.587	1.31009944322365e-19	"4"	"RSRP1"
"DDX5"	2.27205567652475e-20	0.31756742905578	0.938	0.941	1.02397005229617e-15	"4"	"DDX5"
"GNLY"	5.10117559228327e-20	1.40572525174052	0.122	0.045	2.29899781593022e-15	"4"	"GNLY"
"DDX17"	7.47816180841057e-20	0.685239207731643	0.52	0.437	3.37025796381447e-15	"4"	"DDX17"
"CD81"	1.31726879247501e-19	1.07131783437363	0.123	0.047	5.93666699392636e-15	"4"	"CD81"
"FOSB1"	3.31024624825924e-19	0.977985518402185	0.542	0.47	1.49186177916548e-14	"4"	"FOSB"
"CST3"	1.06021466373735e-18	1.3795532015133	0.111	0.041	4.77817544653148e-14	"4"	"CST3"
"DDX3X"	1.22052092828764e-17	0.773184983120319	0.52	0.426	5.50064371960672e-13	"4"	"DDX3X"
"JUND"	1.63461425997219e-17	0.829424139238497	0.441	0.353	7.36687954684267e-13	"4"	"JUND"
"NKTR"	3.19679974211955e-17	0.703860392959801	0.452	0.368	1.44073370777844e-12	"4"	"NKTR"
"FLNA1"	3.49293728830778e-17	0.760779754182628	0.48	0.388	1.57419697709455e-12	"4"	"FLNA"
"HNRNPH1"	6.83381451660923e-17	0.742865567956226	0.434	0.349	3.07986352634545e-12	"4"	"HNRNPH1"
"NKG71"	8.89827008329957e-17	0.594479818712683	0.241	0.132	4.01027236114145e-12	"4"	"NKG7"
"BRD2"	2.04753428079e-16	0.868503718062319	0.511	0.439	9.22782749666437e-12	"4"	"BRD2"
"SRRM2"	6.56414740653917e-16	0.712111307293873	0.458	0.38	2.95832995317907e-11	"4"	"SRRM2"
"RNF2131"	2.7901059612186e-15	0.696199919217565	0.48	0.412	1.257444954602e-10	"4"	"RNF213"
"SRSF71"	4.69700475401465e-15	0.522199657846826	0.77	0.755	2.11684610253932e-10	"4"	"SRSF7"
"MYO9B"	5.77084401881571e-15	0.944503582364272	0.158	0.08	2.60080398239986e-10	"4"	"MYO9B"
"REL1"	1.8713093563464e-14	0.779065658747478	0.402	0.321	8.43361700718197e-10	"4"	"REL"
"NFKBIA"	2.616831434228e-14	0.602214602595864	0.749	0.729	1.17935359077787e-09	"4"	"NFKBIA"
"WSB1"	1.35455282629857e-13	0.600348711313522	0.514	0.451	6.10469867756238e-09	"4"	"WSB1"
"RBM25"	2.02344139784289e-13	0.592403046261771	0.49	0.433	9.11924569179835e-09	"4"	"RBM25"
"GNAS"	2.17521128306253e-13	0.63131027489038	0.426	0.352	9.80324221050622e-09	"4"	"GNAS"
"CCL52"	2.411780721394e-13	0.409536140413074	0.329	0.215	1.08694133551785e-08	"4"	"CCL5"
"IER3"	8.12487434808188e-13	1.21246776261225	0.139	0.07	3.66171837119354e-08	"4"	"IER3"
"HNRNPA2B1"	8.17749228941403e-13	0.316275138500678	0.86	0.878	3.68543222499311e-08	"4"	"HNRNPA2B1"
"POLR2A"	3.25004147732741e-12	0.863972183726852	0.333	0.255	1.46472869300192e-07	"4"	"POLR2A"
"AHNAK2"	5.36777937475986e-12	0.587105110271779	0.525	0.467	2.41915080861677e-07	"4"	"AHNAK"
"MAP3K81"	6.1996974944129e-12	0.802335339258986	0.179	0.102	2.79407966678201e-07	"4"	"MAP3K8"
"NFKBIZ"	9.02480864657894e-12	0.784895049320494	0.489	0.444	4.0673007608402e-07	"4"	"NFKBIZ"
"STK4"	3.38477328784156e-11	0.39291110993358	0.655	0.643	1.52544962536443e-06	"4"	"STK4"
"SON"	4.90864191361851e-11	0.409503394355637	0.675	0.692	2.21222673762959e-06	"4"	"SON"
"OGT"	6.40601170026467e-11	0.783742693823877	0.345	0.269	2.88706135307528e-06	"4"	"OGT"
"TSPYL2"	7.16636088762835e-11	0.745583553811965	0.364	0.298	3.22973552483634e-06	"4"	"TSPYL2"
"MYO1F2"	7.862933010588e-11	0.835655504780476	0.22	0.146	3.5436666492118e-06	"4"	"MYO1F"
"MACF1"	9.97659325930535e-11	0.815736529148657	0.347	0.281	4.49625105010374e-06	"4"	"MACF1"
"IER5"	1.15830955165281e-10	1.0229158098916	0.193	0.122	5.22026948738887e-06	"4"	"IER5"
"PPP1R10"	1.26580670007429e-10	0.913867857276124	0.283	0.214	5.70473763589482e-06	"4"	"PPP1R10"
"HEXIM1"	1.84840581124221e-10	0.924503717617321	0.188	0.119	8.3303953101064e-06	"4"	"HEXIM1"
"PLEC"	2.19661635827601e-10	0.858459470737616	0.23	0.157	9.89971060347834e-06	"4"	"PLEC"
"GNPTAB"	2.55679365326289e-10	0.788029613648735	0.133	0.072	1.15229576365252e-05	"4"	"GNPTAB"
"EGR11"	2.80966721126926e-10	0.775726040777161	0.384	0.297	1.26626081877483e-05	"4"	"EGR1"
"MIDN"	5.0801021019497e-10	0.893890045377311	0.179	0.113	2.28950041530669e-05	"4"	"MIDN"
"NUFIP2"	6.80601374503838e-10	0.790160098951126	0.237	0.164	3.0673342746139e-05	"4"	"NUFIP2"
"KLF61"	7.35117559712316e-10	0.410922953853091	0.766	0.765	3.31302781811146e-05	"4"	"KLF6"
"IER2"	8.22806944893264e-10	0.629632484365616	0.686	0.646	3.70822633924496e-05	"4"	"IER2"
