""	"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"ATP1A11"	2.55306566948165e-25	0.375828341355328	0.675	0.435	9.99397556318591e-21	"9"	"ATP1A1"
"ZRSR2"	3.29809872598284e-25	0.464287436942061	0.341	0.162	1.29104074628598e-20	"9"	"ZRSR2"
"PSMF1"	3.49949608250801e-25	0.451780291911359	0.59	0.385	1.36987774149776e-20	"9"	"PSMF1"
"RNF167"	3.8979788876024e-25	0.480661490764907	0.493	0.288	1.52586383555196e-20	"9"	"RNF167"
"TMOD31"	4.47900496890465e-25	0.443122120900908	0.525	0.31	1.75330649507772e-20	"9"	"TMOD3"
"RASGRP42"	5.95060672944787e-25	0.469869655394458	0.408	0.204	2.32936500424237e-20	"9"	"RASGRP4"
"TLE41"	7.12498867854436e-25	0.449843191708725	0.456	0.249	2.78907681821619e-20	"9"	"TLE4"
"TRIM142"	7.24639122235445e-25	0.553151161957696	0.252	0.103	2.83659984399065e-20	"9"	"TRIM14"
"CASP43"	8.44598553579079e-25	0.360214448182981	0.702	0.459	3.3061810379853e-20	"9"	"CASP4"
"TCTA"	9.60313727140763e-25	0.580580167030802	0.247	0.102	3.75914808489251e-20	"9"	"TCTA"
"MTMR114"	1.07407547834818e-24	0.499464101495352	0.363	0.171	4.20446845999393e-20	"9"	"MTMR11"
"CXCL163"	1.40174338550347e-24	0.267465237086595	0.779	0.473	5.48712448255333e-20	"9"	"CXCL16"
"RBM32"	1.86005710284295e-24	0.293426152247672	0.966	0.803	7.28119352907871e-20	"9"	"RBM3"
"MDH2"	2.13712692093912e-24	0.326951809099119	0.799	0.574	8.36578333201618e-20	"9"	"MDH2"
"TMEM256-PLSCR32"	2.26833452562288e-24	0.627675628085298	0.278	0.124	8.87939550055076e-20	"9"	"TMEM256-PLSCR3"
"HN13"	2.28335418268354e-24	0.426218778696033	0.688	0.464	8.9381899481147e-20	"9"	"HN1"
"DBNL"	2.71316373173597e-24	0.397413765086183	0.72	0.503	1.06206794278805e-19	"9"	"DBNL"
"OXR11"	2.87191722883845e-24	0.491855662477779	0.367	0.185	1.12421199922881e-19	"9"	"OXR1"
"SCLT11"	2.91203636084314e-24	0.473078399173001	0.422	0.227	1.13991663345205e-19	"9"	"SCLT1"
"SUPT4H1"	3.0895416992744e-24	0.352543545203062	0.785	0.564	1.20940109818096e-19	"9"	"SUPT4H1"
"PDCD5"	3.57195337460845e-24	0.432850383276561	0.56	0.352	1.39824114849048e-19	"9"	"PDCD5"
"KCNQ1OT11"	3.71459191460867e-24	0.436927456482223	0.189	0.067	1.45407700497356e-19	"9"	"KCNQ1OT1"
"SMAD1"	3.82151471467874e-24	0.471953297900511	0.105	0.026	1.49593193506099e-19	"9"	"SMAD1"
"WAC-AS13"	4.37474255218828e-24	0.541712118529451	0.381	0.199	1.7124929720541e-19	"9"	"WAC-AS1"
"CALM31"	4.65617523926061e-24	0.279408079504817	0.763	0.525	1.82265979740857e-19	"9"	"CALM3"
"FLI11"	5.30614782576415e-24	0.483573287549767	0.511	0.307	2.07709156639538e-19	"9"	"FLI1"
"RBX11"	7.43236021335861e-24	0.323343239260188	0.844	0.628	2.90939740551923e-19	"9"	"RBX1"
"NEDD92"	9.40015721439719e-24	0.38290098561854	0.434	0.232	3.67969154157578e-19	"9"	"NEDD9"
"BBC31"	1.01725968534592e-23	0.634021997073773	0.215	0.083	3.98206303828661e-19	"9"	"BBC3"
"SUMO2"	1.11646678987639e-23	0.27349335778735	0.974	0.804	4.37040924897111e-19	"9"	"SUMO2"
"ARF11"	1.11956532887446e-23	0.312127227973142	0.905	0.737	4.38253847987908e-19	"9"	"ARF1"
"C18orf82"	1.20308247424043e-23	0.58470320901165	0.252	0.108	4.70946634541416e-19	"9"	"C18orf8"
"AKIRIN21"	1.23034468852256e-23	0.418412198907977	0.702	0.485	4.81618428322158e-19	"9"	"AKIRIN2"
"SLC16A73"	2.0634236829773e-23	0.565978119804753	0.209	0.08	8.07727200701466e-19	"9"	"SLC16A7"
"CORO1B2"	2.28883280404229e-23	0.489056231961182	0.602	0.403	8.95963601142355e-19	"9"	"CORO1B"
"C18orf32"	2.98822680355354e-23	0.450128184320937	0.594	0.396	1.16974138225103e-18	"9"	"C18orf32"
"PTGER24"	3.04570802048493e-23	0.418063116464844	0.385	0.19	1.19224240461883e-18	"9"	"PTGER2"
"DOCK8"	3.09209545303859e-23	0.356658188531596	0.722	0.497	1.21040076509195e-18	"9"	"DOCK8"
"SHKBP11"	3.86296975309483e-23	0.386187854675646	0.641	0.437	1.51215950984897e-18	"9"	"SHKBP1"
"CDIP11"	3.86466566859535e-23	0.593824027667864	0.264	0.118	1.51282337597165e-18	"9"	"CDIP1"
"STX102"	4.81032370995061e-23	0.354217242265112	0.627	0.402	1.88300121626017e-18	"9"	"STX10"
"PCMT11"	5.04008413723711e-23	0.41236584191714	0.542	0.335	1.97294093552147e-18	"9"	"PCMT1"
"MAT2B2"	5.21943889811021e-23	0.477813884507852	0.471	0.281	2.04314935666524e-18	"9"	"MAT2B"
"MZT12"	5.92553212553556e-23	0.544343602476108	0.335	0.172	2.3195495505409e-18	"9"	"MZT1"
"RSL24D1"	6.43724490237567e-23	0.326290150971023	0.805	0.575	2.51985951703496e-18	"9"	"RSL24D1"
"ALDH16A1"	6.53394697718845e-23	0.603636412198153	0.316	0.156	2.55771354422042e-18	"9"	"ALDH16A1"
"AATBC2"	7.04065273613351e-23	0.497427335416776	0.144	0.044	2.75606351355946e-18	"9"	"AATBC"
"UBE2I"	8.27302257223208e-23	0.351617193917016	0.753	0.546	3.23847468590025e-18	"9"	"UBE2I"
"CLEC4F1"	9.84774024563153e-23	0.613856008448209	0.116	0.032	3.85489791915246e-18	"9"	"CLEC4F"
"PIN1"	1.00069615530539e-22	0.367399624958165	0.521	0.313	3.91722509994294e-18	"9"	"PIN1"
"ZYX3"	1.08857140060884e-22	0.328448068477419	0.866	0.704	4.26121274768332e-18	"9"	"ZYX"
"TMBIM1"	1.14015499420291e-22	0.456891022903221	0.469	0.276	4.46313672480731e-18	"9"	"TMBIM1"
"AGA1"	1.21636221741457e-22	0.544265545936152	0.27	0.123	4.76144990006934e-18	"9"	"AGA"
"RBCK1"	1.36118061992374e-22	0.393891771731646	0.562	0.354	5.32834153669146e-18	"9"	"RBCK1"
"CHMP1A"	1.62702099566418e-22	0.459127343105385	0.343	0.171	6.36897368752741e-18	"9"	"CHMP1A"
"ITGB2-AS1"	1.76259993656048e-22	0.450105816105915	0.426	0.233	6.89969745166601e-18	"9"	"ITGB2-AS1"
"RNF122"	1.79198865871487e-22	0.649793665712901	0.122	0.035	7.01473960453937e-18	"9"	"RNF122"
"RRP121"	2.10558022472941e-22	0.38982875186811	0.515	0.304	8.24229378970327e-18	"9"	"RRP12"
"MAPK12"	2.56454085056269e-22	0.417908570746652	0.462	0.265	1.00388951595277e-17	"9"	"MAPK1"
"PLAC83"	2.62145000124949e-22	0.299822788741526	0.592	0.351	1.02616660298911e-17	"9"	"PLAC8"
"REPS11"	3.02285187909134e-22	0.511987818691765	0.268	0.121	1.18329536807031e-17	"9"	"REPS1"
"LIMD12"	3.23435069997666e-22	0.531085380144769	0.221	0.091	1.26608658150587e-17	"9"	"LIMD1"
"CBX32"	3.59944252266813e-22	0.357822469337507	0.734	0.501	1.40900177549844e-17	"9"	"CBX3"
"KRAS2"	3.66312834593823e-22	0.410148874383902	0.481	0.283	1.43393159101752e-17	"9"	"KRAS"
"TSTD11"	4.47426222292789e-22	0.328717670205171	0.363	0.19	1.75144994716512e-17	"9"	"TSTD1"
"HSH2D"	4.87879627731218e-22	0.484159316182057	0.254	0.109	1.90980480275385e-17	"9"	"HSH2D"
"CELF22"	6.04957799885333e-22	0.311435372584647	0.828	0.604	2.36810730765114e-17	"9"	"CELF2"
"CBL2"	6.20103007837267e-22	0.451008395853005	0.371	0.193	2.42739322417898e-17	"9"	"CBL"
"MICAL11"	8.55524790813028e-22	0.447389769851175	0.469	0.278	3.3489517936376e-17	"9"	"MICAL1"
"FAM13B1"	9.52081317398052e-22	0.470765855343924	0.341	0.174	3.72692231695467e-17	"9"	"FAM13B"
"MVP1"	1.06529574243036e-21	0.42194118740546	0.548	0.345	4.17010018374364e-17	"9"	"MVP"
"TSC22D41"	1.37310374110581e-21	0.420153739416741	0.456	0.265	5.37501459455868e-17	"9"	"TSC22D4"
"MFSD101"	1.48142075549011e-21	0.369225166177609	0.45	0.257	5.79902154736604e-17	"9"	"MFSD10"
"MED10"	1.53476368146853e-21	0.404428537127008	0.491	0.301	6.00783243110858e-17	"9"	"MED10"
"VSIR1"	1.68022495377338e-21	1.0297547148262	0.132	0.042	6.57724058154591e-17	"9"	"VSIR"
"MTF11"	1.68687443696142e-21	0.479005078457564	0.26	0.114	6.60326998348547e-17	"9"	"MTF1"
"CCNG21"	1.77312669354872e-21	0.436390698000806	0.27	0.121	6.94090444189648e-17	"9"	"CCNG2"
"CTBS1"	1.8091871081647e-21	0.418833499385026	0.507	0.314	7.08206293491073e-17	"9"	"CTBS"
"RP5-1171I10.5"	1.82340459914372e-21	0.416083056079337	0.57	0.36	7.1377173033481e-17	"9"	"RP5-1171I10.5"
"PSMD41"	2.08917653513866e-21	0.313050952106348	0.615	0.403	8.1780815468003e-17	"9"	"PSMD4"
"RABGGTA1"	2.31152580745527e-21	0.54282507852772	0.302	0.15	9.04846777328364e-17	"9"	"RABGGTA"
"SZRD11"	2.35547205638994e-21	0.429274871790044	0.469	0.276	9.22049536473843e-17	"9"	"SZRD1"
"RARA-AS11"	2.88926323413209e-21	0.551989979884613	0.178	0.066	1.13100209300101e-16	"9"	"RARA-AS1"
"CHST152"	2.96459598617843e-21	0.444212846320629	0.375	0.194	1.16049109878955e-16	"9"	"CHST15"
"TNNI22"	3.02103213467799e-21	0.487323288310755	0.247	0.108	1.1825830291197e-16	"9"	"TNNI2"
"ESYT1"	3.22337477050167e-21	0.583089992074091	0.28	0.135	1.26179005391288e-16	"9"	"ESYT1"
"ST3GAL52"	3.29447174057199e-21	0.578058567466822	0.213	0.087	1.28962096284691e-16	"9"	"ST3GAL5"
"ARL4A2"	3.60995058792117e-21	0.473868477556376	0.613	0.409	1.41311515764174e-16	"9"	"ARL4A"
"HAX1"	3.74346130231617e-21	0.42034386682224	0.489	0.299	1.46537792679167e-16	"9"	"HAX1"
"CRBN1"	3.77180958170153e-21	0.402808354687265	0.416	0.234	1.47647486075707e-16	"9"	"CRBN"
"CDK2AP2"	3.87077207324752e-21	0.37465285818962	0.57	0.361	1.51521372807274e-16	"9"	"CDK2AP2"
"RPS6KA1"	4.02141333882009e-21	0.420814339219174	0.479	0.289	1.57418225148113e-16	"9"	"RPS6KA1"
"THOC5"	4.07785763653433e-21	0.493851966858122	0.207	0.083	1.59627737182136e-16	"9"	"THOC5"
"MOB1A2"	4.32313598177583e-21	0.283473123743858	0.813	0.594	1.69229158006615e-16	"9"	"MOB1A"
"FAM89B"	4.79446200857324e-21	0.524663843476655	0.237	0.101	1.876792153256e-16	"9"	"FAM89B"
"PDCD6IP"	5.06013488825713e-21	0.379674598407535	0.562	0.36	1.98078980200825e-16	"9"	"PDCD6IP"
"EHD11"	5.27137323117931e-21	0.320935548687191	0.331	0.161	2.06347905134514e-16	"9"	"EHD1"
"EIF3F"	6.822168388454e-21	0.267627925803263	0.939	0.768	2.67053781566032e-16	"9"	"EIF3F"
"GNAI31"	6.846183701062e-21	0.391436320723371	0.572	0.372	2.67993860978072e-16	"9"	"GNAI3"
"MAST3"	7.78492640060322e-21	0.47953327445658	0.276	0.126	3.04740943951613e-16	"9"	"MAST3"
"SRSF51"	8.2144039025427e-21	0.280635247090661	0.939	0.79	3.21552840765034e-16	"9"	"SRSF5"
"ARPC41"	8.89938732993954e-21	0.287895260768706	0.734	0.508	3.48366517030483e-16	"9"	"ARPC4"
"MLX1"	1.07785673923268e-20	0.374416662672373	0.538	0.336	4.21927020572631e-16	"9"	"MLX"
"KIAA0141"	1.7057401587894e-20	0.460925684191407	0.43	0.25	6.67711985158111e-16	"9"	"KIAA0141"
"PPP6C1"	1.82521286813432e-20	0.399443586301449	0.519	0.327	7.1447957723118e-16	"9"	"PPP6C"
"SMAP21"	1.95504022294672e-20	0.317162085551244	0.775	0.54	7.65300495272494e-16	"9"	"SMAP2"
"PPP2R1A"	2.03033570464161e-20	0.356166131301821	0.617	0.421	7.94774911581958e-16	"9"	"PPP2R1A"
"PWWP2B"	2.14329965984045e-20	0.576011150492666	0.144	0.049	8.38994651844545e-16	"9"	"PWWP2B"
"DECR11"	2.20918015512693e-20	0.320445133649382	0.592	0.398	8.64783571724437e-16	"9"	"DECR1"
"NUDT161"	2.97310680463385e-20	0.34773301230054	0.611	0.387	1.16382265867392e-15	"9"	"NUDT16"
"AAMP1"	3.23726268952154e-20	0.49528164838186	0.462	0.289	1.26722647981321e-15	"9"	"AAMP"
"ITPKB1"	3.90594707351742e-20	0.475654103860912	0.162	0.058	1.52898298192839e-15	"9"	"ITPKB"
"PITPNM11"	3.97418060479597e-20	0.473665738724662	0.235	0.101	1.55569299774738e-15	"9"	"PITPNM1"
"DOCK22"	4.04543070493056e-20	0.338471066530372	0.641	0.424	1.58358384944507e-15	"9"	"DOCK2"
"CCT31"	4.17422931894323e-20	0.342930107242571	0.554	0.354	1.63400206690033e-15	"9"	"CCT3"
"ITSN2"	4.30268136922807e-20	0.347776624429522	0.606	0.408	1.68428462198433e-15	"9"	"ITSN2"
"UQCRC2"	4.30466979541811e-20	0.30731914252737	0.671	0.46	1.68506299141642e-15	"9"	"UQCRC2"
"SNN3"	4.36675608073591e-20	0.42861402027336	0.325	0.164	1.70936666780407e-15	"9"	"SNN"
"MIIP"	4.60623213155534e-20	0.39108896977762	0.402	0.222	1.80310956789734e-15	"9"	"MIIP"
"JAK1"	4.72255367692117e-20	0.311173156991067	0.716	0.506	1.84864363683079e-15	"9"	"JAK1"
"COMMD7"	4.90904702045978e-20	0.361578581248456	0.511	0.317	1.92164645615898e-15	"9"	"COMMD7"
"PSMB101"	5.47681500166895e-20	0.328733484797704	0.832	0.636	2.14389923240331e-15	"9"	"PSMB10"
"WWP2"	5.67887177814228e-20	0.44881722668128	0.308	0.153	2.2229943575538e-15	"9"	"WWP2"
"TNFSF102"	5.68986017427208e-20	0.324003460076108	0.576	0.356	2.22729576521881e-15	"9"	"TNFSF10"
"IKZF11"	5.97822930547304e-20	0.459531345507029	0.566	0.377	2.34017786162742e-15	"9"	"IKZF1"
"NDUFA61"	6.45349718090522e-20	0.274509055186477	0.787	0.576	2.52622147146535e-15	"9"	"NDUFA6"
"YWHAQ"	7.07422570145258e-20	0.373308364677001	0.669	0.473	2.76920565083361e-15	"9"	"YWHAQ"
"RBBP7"	7.14156688465525e-20	0.489188965720407	0.375	0.212	2.7955663569983e-15	"9"	"RBBP7"
"ING2"	7.23473879385449e-20	0.545351616961305	0.199	0.081	2.83203850085434e-15	"9"	"ING2"
"RAB11A"	9.48974621841298e-20	0.337949349274796	0.637	0.434	3.71476115719776e-15	"9"	"RAB11A"
"SEC11A"	1.07415585657673e-19	0.261291418575247	0.929	0.737	4.20478310056961e-15	"9"	"SEC11A"
"ITGB1"	1.13044817129693e-19	0.375881834398786	0.661	0.458	4.42513936654184e-15	"9"	"ITGB1"
"PSMD8"	1.13726433270252e-19	0.305269087409081	0.71	0.501	4.45182123036402e-15	"9"	"PSMD8"
"HNRNPDL"	1.18794128957615e-19	0.268436639270883	0.941	0.779	4.65019617804585e-15	"9"	"HNRNPDL"
"SLC24A43"	1.22779932364413e-19	0.32032601419938	0.304	0.143	4.80622045240496e-15	"9"	"SLC24A4"
"FAM117B2"	1.44935148614919e-19	0.431861517749811	0.223	0.096	5.673486392531e-15	"9"	"FAM117B"
"TAOK31"	1.57086603782751e-19	0.346238591791872	0.673	0.468	6.1491551050758e-15	"9"	"TAOK3"
"TJP21"	1.57422855710915e-19	0.447428385312561	0.166	0.062	6.16231768680377e-15	"9"	"TJP2"
"PRADC12"	2.34499018720158e-19	0.571272548234758	0.227	0.103	9.17946408780058e-15	"9"	"PRADC1"
"SUMO1"	3.38993821477165e-19	0.281579574516878	0.72	0.511	1.32699131417236e-14	"9"	"SUMO1"
"NADK2"	3.67538039237327e-19	0.334539362890337	0.483	0.283	1.43872765459452e-14	"9"	"NADK"
"OTUB11"	4.05386038097055e-19	0.309363668029562	0.677	0.474	1.58688364613092e-14	"9"	"OTUB1"
"C5orf562"	4.35959233860979e-19	0.547566246244342	0.231	0.104	1.7065624209488e-14	"9"	"C5orf56"
"SRBD11"	4.61748048795528e-19	0.511671987720337	0.213	0.093	1.80751273701009e-14	"9"	"SRBD1"
"RELT2"	4.75026275212279e-19	0.302220733203688	0.54	0.327	1.85949035431847e-14	"9"	"RELT"
"STK17B3"	4.87228085663678e-19	0.278290271233701	0.88	0.686	1.90725434133047e-14	"9"	"STK17B"
"TMEM9B2"	5.51620267448944e-19	0.368214720244898	0.552	0.358	2.15931753692889e-14	"9"	"TMEM9B"
"PDCL33"	5.72017243057552e-19	0.464360466819618	0.381	0.221	2.23916149794879e-14	"9"	"PDCL3"
"TMEM1342"	5.72078223149822e-19	0.4590379179171	0.4	0.235	2.23940020451998e-14	"9"	"TMEM134"
"LINC01089"	6.48347233132736e-19	0.467057526874771	0.219	0.095	2.5379552440981e-14	"9"	"LINC01089"
"TMEM230"	6.50057567960923e-19	0.311138097521238	0.684	0.481	2.54465034978303e-14	"9"	"TMEM230"
"XRCC5"	7.62218892042489e-19	0.302213695616209	0.675	0.467	2.98370585290032e-14	"9"	"XRCC5"
"DCTN3"	8.55395021130307e-19	0.333960165910179	0.621	0.429	3.34844381021459e-14	"9"	"DCTN3"
"ERP44"	8.6463929614975e-19	0.353273613020786	0.643	0.444	3.3846305247782e-14	"9"	"ERP44"
"ARHGAP4"	8.96323097429131e-19	0.321412032862297	0.635	0.446	3.50865676488633e-14	"9"	"ARHGAP4"
"TMEM1891"	9.22418754920374e-19	0.421475724470801	0.312	0.16	3.6108082161358e-14	"9"	"TMEM189"
"RNF133"	9.31738552556728e-19	0.380395141771429	0.649	0.463	3.64729056398331e-14	"9"	"RNF13"
"MMP24-AS1"	9.72065977588311e-19	0.41497555980212	0.509	0.329	3.80515226926944e-14	"9"	"MMP24-AS1"
"DYNC1LI1"	1.32358428142339e-18	0.441671348623978	0.4	0.234	5.18117066963185e-14	"9"	"DYNC1LI1"
"BUD31"	1.36194720880234e-18	0.335840552786863	0.596	0.4	5.33134234885675e-14	"9"	"BUD31"
"COL4A3BP2"	1.50045420581201e-18	0.36784050530651	0.408	0.231	5.87352798865113e-14	"9"	"COL4A3BP"
"C3AR12"	1.68934603564835e-18	0.423583734069542	0.365	0.199	6.61294505654548e-14	"9"	"C3AR1"
"PMVK4"	1.70081503920066e-18	0.451248689052434	0.383	0.226	6.65784047095098e-14	"9"	"PMVK"
"FYB11"	1.84492638289345e-18	0.631393384519506	0.12	0.038	7.22196432583639e-14	"9"	"FYB1"
"SGPP12"	2.18640399060554e-18	0.525957367058897	0.16	0.062	8.55867842122539e-14	"9"	"SGPP1"
"IFIT22"	2.18703847582536e-18	0.426458280663766	0.201	0.085	8.56116211361836e-14	"9"	"IFIT2"
"SORT11"	2.48935070111408e-18	0.390988540659479	0.337	0.175	9.74456331951105e-14	"9"	"SORT1"
"CCNDBP1"	2.53411557999331e-18	0.365203435240872	0.473	0.292	9.9197954378838e-14	"9"	"CCNDBP1"
"HHEX2"	2.54171204914983e-18	0.381009778524971	0.389	0.219	9.94953181639701e-14	"9"	"HHEX"
"EIF4E2"	3.50830528624883e-18	0.286576565893943	0.606	0.407	1.3733261043021e-13	"9"	"EIF4E2"
"PPP1R7"	3.51138775188064e-18	0.374010245558917	0.467	0.289	1.37453273547367e-13	"9"	"PPP1R7"
"SLC31A21"	3.71377474690826e-18	0.439433544034803	0.54	0.358	1.45375712467724e-13	"9"	"SLC31A2"
"MBNL11"	3.97858129785345e-18	0.25137333131795	0.85	0.659	1.55741564904473e-13	"9"	"MBNL1"
"CASP3"	4.34692609035979e-18	0.499687673590174	0.213	0.096	1.70160421807134e-13	"9"	"CASP3"
"ARHGAP30"	5.57886021955434e-18	0.28519136442408	0.606	0.401	2.18384483294455e-13	"9"	"ARHGAP30"
"NDFIP1"	6.00652575800739e-18	0.283951446533088	0.698	0.503	2.35125450797199e-13	"9"	"NDFIP1"
"PRKCB4"	6.0077500621757e-18	0.284914070451457	0.594	0.38	2.35173376183868e-13	"9"	"PRKCB"
"TES2"	6.34007760074187e-18	0.391730785032578	0.509	0.326	2.4818233768104e-13	"9"	"TES"
"CCT8"	7.33815219042433e-18	0.32938451963036	0.631	0.434	2.87251967494161e-13	"9"	"CCT8"
"GFOD11"	8.77181829072417e-18	0.487591047070525	0.15	0.056	3.43372826990398e-13	"9"	"GFOD1"
"SH2B22"	9.42691312678724e-18	0.482859808830854	0.229	0.105	3.69016514348087e-13	"9"	"SH2B2"
"SFT2D2"	9.50205977020975e-18	0.309719635040594	0.477	0.293	3.71958129704861e-13	"9"	"SFT2D2"
"POLR2I1"	1.03278529011511e-17	0.28883729435552	0.499	0.315	4.0428380181556e-13	"9"	"POLR2I"
"FPR22"	1.13905294664033e-17	0.581994441123267	0.17	0.067	4.45882275962359e-13	"9"	"FPR2"
"STK261"	1.14978998744095e-17	0.501825199661744	0.193	0.082	4.50085290583758e-13	"9"	"STK26"
"MAP3K111"	1.19452650130463e-17	0.308648023664989	0.458	0.275	4.67597398935697e-13	"9"	"MAP3K11"
"CYB5R3"	1.62580976555143e-17	0.358282690889925	0.538	0.357	6.36423232725107e-13	"9"	"CYB5R3"
"THEM6"	1.64397864148601e-17	0.530265511713971	0.101	0.031	6.43535439209698e-13	"9"	"THEM6"
"NINJ15"	1.64472331845175e-17	0.344829649197383	0.728	0.525	6.43826943007938e-13	"9"	"NINJ1"
"CITED22"	1.75120520476172e-17	0.274017284993145	0.535	0.336	6.85509277403974e-13	"9"	"CITED2"
"VDAC2"	1.81547839064929e-17	0.279904190526636	0.755	0.564	7.10669016019664e-13	"9"	"VDAC2"
"OAS3"	1.84717920183586e-17	0.481262689113485	0.154	0.058	7.23078298558646e-13	"9"	"OAS3"
"ING4"	1.97233539044023e-17	0.520556248129659	0.243	0.119	7.7207068858783e-13	"9"	"ING4"
"SNX5"	2.15424376689709e-17	0.33254371758702	0.582	0.393	8.43278722551865e-13	"9"	"SNX5"
"IL3RA"	2.23564508306998e-17	0.340247117047705	0.189	0.079	8.75143267767743e-13	"9"	"IL3RA"
"HLA-F"	2.32737003944116e-17	0.265470087887447	0.736	0.522	9.11049001939243e-13	"9"	"HLA-F"
"CYSLTR11"	2.39138774558851e-17	0.492940397043754	0.26	0.128	9.36108733010624e-13	"9"	"CYSLTR1"
"C3orf141"	2.49210669946342e-17	0.492122048452509	0.124	0.042	9.75535167504958e-13	"9"	"C3orf14"
"KCNAB21"	2.64386616776185e-17	0.380427272741022	0.533	0.348	1.03494141137038e-12	"9"	"KCNAB2"
"MAPK72"	2.83948359347912e-17	0.403007956225912	0.203	0.087	1.1115158526674e-12	"9"	"MAPK7"
"MEA1"	3.13791375303136e-17	0.358280620184534	0.501	0.325	1.22833633862413e-12	"9"	"MEA1"
"FAM214B"	3.94399970828776e-17	0.402795562006653	0.292	0.149	1.54387868580924e-12	"9"	"FAM214B"
"HDAC11"	4.06020070634077e-17	0.426372100456259	0.351	0.198	1.58936556649709e-12	"9"	"HDAC1"
"RXRA2"	4.39980906216878e-17	0.260377354674647	0.487	0.285	1.72230525738597e-12	"9"	"RXRA"
"NCKAP1L"	4.62625174336419e-17	0.294631097458603	0.657	0.477	1.81094624493991e-12	"9"	"NCKAP1L"
"RAB18"	4.77589033828874e-17	0.320397184571946	0.462	0.292	1.86952227292313e-12	"9"	"RAB18"
"SELENOK"	5.57913329090875e-17	0.420959421607851	0.12	0.04	2.18395172672623e-12	"9"	"SELENOK"
"BAX1"	6.82264051702461e-17	0.269429457982052	0.716	0.517	2.67072263038928e-12	"9"	"BAX"
"ITGAX"	7.26241101618525e-17	0.256709116446323	0.621	0.425	2.84287079228572e-12	"9"	"ITGAX"
"SEPW11"	7.7553598239811e-17	0.330242575653307	0.659	0.476	3.0358356030974e-12	"9"	"SEPW1"
"ZFAND6"	7.76127221207253e-17	0.317362064573708	0.499	0.327	3.03815000741579e-12	"9"	"ZFAND6"
"ARAP12"	8.79458539540926e-17	0.340484045641497	0.533	0.352	3.44264045303295e-12	"9"	"ARAP1"
"NBEAL21"	9.07018014165559e-17	0.318479214625371	0.274	0.133	3.55052201645108e-12	"9"	"NBEAL2"
"CNPPD1"	9.35641656086323e-17	0.372629772117663	0.465	0.296	3.66256926274991e-12	"9"	"CNPPD1"
"UBLCP11"	9.70648106780374e-17	0.484235589480751	0.31	0.173	3.79960201399177e-12	"9"	"UBLCP1"
"SYF22"	1.0171478102686e-16	0.264793835477013	0.736	0.546	3.98162510329645e-12	"9"	"SYF2"
"CALCOCO21"	1.08588561061591e-16	0.293051783159862	0.584	0.399	4.25069922275598e-12	"9"	"CALCOCO2"
"KXD1"	1.40653812518273e-16	0.379562916698728	0.507	0.335	5.50589349102781e-12	"9"	"KXD1"
"PITPNC11"	1.4648387900461e-16	0.353035312034938	0.199	0.087	5.73411144363546e-12	"9"	"PITPNC1"
"EPOR1"	1.58384884696627e-16	0.434891380145922	0.124	0.043	6.19997631144947e-12	"9"	"EPOR"
"HERPUD2"	1.75857344810109e-16	0.450730144765699	0.306	0.167	6.88393576259171e-12	"9"	"HERPUD2"
"NOL4L1"	1.79286733393252e-16	0.442548199908656	0.128	0.045	7.01817917867884e-12	"9"	"NOL4L"
"SNX101"	2.02871929909245e-16	0.261438970474163	0.694	0.491	7.94142169629738e-12	"9"	"SNX10"
"ANAPC16"	2.11912783491042e-16	0.253394127305423	0.781	0.589	8.29532590975684e-12	"9"	"ANAPC16"
"C1orf1231"	2.32277178884488e-16	0.369257667122908	0.369	0.218	9.09249016743329e-12	"9"	"C1orf123"
"KCTD15"	2.41957789213301e-16	0.437501631123717	0.11	0.036	9.47143765875469e-12	"9"	"KCTD15"
"ZC2HC1A1"	2.45095441239084e-16	0.468574795394297	0.154	0.061	9.59426104730394e-12	"9"	"ZC2HC1A"
"PSMD13"	2.67245809747142e-16	0.289279626855753	0.523	0.341	1.04613372225519e-11	"9"	"PSMD13"
"DENND1C1"	2.77152003369173e-16	0.437750971837225	0.28	0.146	1.08491151718863e-11	"9"	"DENND1C"
"LMBRD1"	3.00595934031453e-16	0.419519409423806	0.467	0.312	1.17668278376612e-11	"9"	"LMBRD1"
"INPP5K1"	3.54454370315959e-16	0.424287074872501	0.27	0.138	1.38751163260182e-11	"9"	"INPP5K"
"TPGS2"	3.71311429975526e-16	0.442239058986369	0.282	0.151	1.4534985926392e-11	"9"	"TPGS2"
"PFDN6"	3.77121614692174e-16	0.457439538293545	0.377	0.228	1.47624256071251e-11	"9"	"PFDN6"
"ACTR10"	3.97704518304135e-16	0.407105838381991	0.359	0.212	1.55681433690154e-11	"9"	"ACTR10"
"APOBEC3C2"	4.1426599195878e-16	0.435197082444634	0.296	0.16	1.62164422552264e-11	"9"	"APOBEC3C"
"IDI11"	4.24287326039896e-16	0.315256793396866	0.44	0.27	1.66087273778317e-11	"9"	"IDI1"
"UBE2E3"	4.52817267555612e-16	0.292502951614694	0.43	0.261	1.77255319384644e-11	"9"	"UBE2E3"
"UHMK12"	4.61141586103662e-16	0.373345977031881	0.402	0.246	1.80513873880279e-11	"9"	"UHMK1"
"ARHGAP271"	5.18769990143812e-16	0.350175755989099	0.422	0.253	2.03072512641795e-11	"9"	"ARHGAP27"
